R101_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 2.018068790435791
objective function value: 1046.7010643496817
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |50.0         |35.0         |35.0        
|1            |50.0         |2            |50.0         |35.0         |17.0        
|1            |60.0         |2            |43.0         |35.0         |17.0        
|1            |70.44        |21           |43.0         |45.0         |20.0        
|1            |80.44        |21           |32.0         |45.0         |20.0        
|1            |89.071       |40           |32.0         |40.0         |25.0        
|1            |99.071       |40           |23.0         |40.0         |25.0        
|1            |125.367      |50           |23.0         |47.0         |47.0        
|1            |135.367      |50           |10.0         |47.0         |47.0        
|1            |171.0        |1            |10.0         |41.0         |49.0        
|1            |181.0        |1            |0.0          |41.0         |49.0        
|1            |225.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |103.0        |35.0         |35.0        
|3            |44.0         |39           |103.0        |60.0         |12.0        
|3            |54.0         |39           |72.0         |60.0         |12.0        
|3            |72.78        |23           |72.0         |55.0         |5.0         
|3            |82.78        |23           |43.0         |55.0         |5.0         
|3            |98.495       |22           |43.0         |45.0         |10.0        
|3            |108.495      |22           |25.0         |45.0         |10.0        
|3            |159.0        |4            |25.0         |55.0         |20.0        
|3            |169.0        |4            |6.0          |55.0         |20.0        
|3            |182.0        |25           |6.0          |65.0         |20.0        
|3            |192.0        |25           |0.0          |65.0         |20.0        
|3            |225.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |58.0         |35.0         |35.0        
|5            |37.0         |33           |58.0         |53.0         |52.0        
|5            |47.0         |33           |47.0         |53.0         |52.0        
|5            |72.537       |29           |47.0         |64.0         |42.0        
|5            |82.537       |29           |38.0         |64.0         |42.0        
|5            |105.82       |9            |38.0         |55.0         |60.0        
|5            |115.82       |9            |22.0         |55.0         |60.0        
|5            |127.0        |34           |22.0         |65.0         |55.0        
|5            |137.0        |34           |8.0          |65.0         |55.0        
|5            |153.0        |35           |8.0          |63.0         |65.0        
|5            |163.0        |35           |0.0          |63.0         |65.0        
|5            |225.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |84.0         |35.0         |35.0        
|7            |32.016       |14           |84.0         |15.0         |10.0        
|7            |42.016       |14           |64.0         |15.0         |10.0        
|7            |69.0         |44           |64.0         |11.0         |14.0        
|7            |79.0         |44           |46.0         |11.0         |14.0        
|7            |89.817       |38           |46.0         |5.0          |5.0         
|7            |99.817       |38           |30.0         |5.0          |5.0         
|7            |135.913      |43           |30.0         |23.0         |3.0         
|7            |145.913      |43           |23.0         |23.0         |3.0         
|7            |169.0        |13           |23.0         |30.0         |25.0        
|7            |179.0        |13           |0.0          |30.0         |25.0        
|7            |225.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |35.0         |35.0         |35.0        
|8            |31.0         |42           |35.0         |24.0         |12.0        
|8            |41.0         |42           |30.0         |24.0         |12.0        
|8            |61.0         |15           |30.0         |30.0         |5.0         
|8            |71.0         |15           |22.0         |30.0         |5.0         
|8            |98.805       |41           |22.0         |42.0         |7.0         
|8            |108.805      |41           |17.0         |42.0         |7.0         
|8            |132.0        |26           |17.0         |45.0         |30.0        
|8            |142.0        |26           |0.0          |45.0         |30.0        
|8            |225.541      |0            |0.0          |35.0         |35.0        
