R109_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 79.80424094200134
objective function value: 442.6252015649226
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |86.0         |35.0         |35.0        
|0            |37.0         |21           |86.0         |45.0         |20.0        
|0            |47.0         |21           |75.0         |45.0         |20.0        
|0            |76.0         |22           |75.0         |45.0         |10.0        
|0            |86.0         |22           |57.0         |45.0         |10.0        
|0            |97.18        |23           |57.0         |55.0         |5.0         
|0            |107.18       |23           |28.0         |55.0         |5.0         
|0            |123.0        |4            |28.0         |55.0         |20.0        
|0            |133.0        |4            |9.0          |55.0         |20.0        
|0            |165.0        |25           |9.0          |65.0         |20.0        
|0            |175.0        |25           |3.0          |65.0         |20.0        
|0            |190.0        |24           |3.0          |65.0         |35.0        
|0            |200.0        |24           |0.0          |65.0         |35.0        
|0            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |79.0         |35.0         |35.0        
|8            |22.0         |2            |79.0         |35.0         |17.0        
|8            |32.0         |2            |72.0         |35.0         |17.0        
|8            |45.0         |15           |72.0         |30.0         |5.0         
|8            |55.0         |15           |64.0         |30.0         |5.0         
|8            |70.811       |14           |64.0         |15.0         |10.0        
|8            |80.811       |14           |44.0         |15.0         |10.0        
|8            |91.992       |16           |44.0         |10.0         |20.0        
|8            |101.992      |16           |25.0         |10.0         |20.0        
|8            |160.505      |17           |25.0         |5.0          |30.0        
|8            |170.505      |17           |23.0         |5.0          |30.0        
|8            |196.0        |13           |23.0         |30.0         |25.0        
|8            |206.0        |13           |0.0          |30.0         |25.0        
|8            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |67.0         |35.0         |35.0        
|11           |38.0         |12           |67.0         |50.0         |35.0        
|11           |48.0         |12           |48.0         |50.0         |35.0        
|11           |98.0         |3            |48.0         |55.0         |45.0        
|11           |108.0        |3            |35.0         |55.0         |45.0        
|11           |123.0        |9            |35.0         |55.0         |60.0        
|11           |133.0        |9            |19.0         |55.0         |60.0        
|11           |156.0        |20           |19.0         |45.0         |65.0        
|11           |166.0        |20           |10.0         |45.0         |65.0        
|11           |198.0        |1            |10.0         |41.0         |49.0        
|11           |208.0        |1            |0.0          |41.0         |49.0        
|11           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |50.0         |35.0         |35.0        
|19           |20.616       |5            |50.0         |15.0         |30.0        
|19           |30.616       |5            |24.0         |15.0         |30.0        
|19           |75.0         |8            |24.0         |10.0         |43.0        
|19           |85.0         |8            |15.0         |10.0         |43.0        
|19           |109.82       |18           |15.0         |20.0         |40.0        
|19           |119.82       |18           |3.0          |20.0         |40.0        
|19           |131.0        |6            |3.0          |25.0         |30.0        
|19           |141.0        |6            |0.0          |25.0         |30.0        
|19           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |50.0         |35.0         |35.0        
|21           |61.0         |7            |50.0         |20.0         |50.0        
|21           |71.0         |7            |45.0         |20.0         |50.0        
|21           |82.18        |19           |45.0         |15.0         |60.0        
|21           |92.18        |19           |28.0         |15.0         |60.0        
|21           |99.251       |11           |28.0         |20.0         |65.0        
|21           |109.251      |11           |16.0         |20.0         |65.0        
|21           |150.0        |10           |16.0         |30.0         |60.0        
|21           |160.0        |10           |0.0          |30.0         |60.0        
|21           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
