R207_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0618069171906
objective function value: 595.4351935999765
MIP gap: 0.19461747424153128
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|3            |0.0          |0            |110.0        |35.0         |35.0        
|3            |18.028       |21           |110.0        |45.0         |20.0        
|3            |28.028       |21           |99.0         |45.0         |20.0        
|3            |45.028       |39           |99.0         |60.0         |12.0        
|3            |55.028       |39           |68.0         |60.0         |12.0        
|3            |310.82       |23           |68.0         |55.0         |5.0         
|3            |320.82       |23           |39.0         |55.0         |5.0         
|3            |332.0        |22           |39.0         |45.0         |10.0        
|3            |342.0        |22           |21.0         |45.0         |10.0        
|3            |346.243      |41           |21.0         |42.0         |7.0         
|3            |356.243      |41           |16.0         |42.0         |7.0         
|3            |443.63       |2            |16.0         |35.0         |17.0        
|3            |453.63       |2            |9.0          |35.0         |17.0        
|3            |519.0        |40           |9.0          |40.0         |25.0        
|3            |529.0        |40           |0.0          |40.0         |25.0        
|3            |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |152.0        |35.0         |35.0        
|12           |21.213       |37           |152.0        |20.0         |20.0        
|12           |31.213       |37           |144.0        |20.0         |20.0        
|12           |40.157       |42           |144.0        |24.0         |12.0        
|12           |50.157       |42           |139.0        |24.0         |12.0        
|12           |118.0        |15           |139.0        |30.0         |5.0         
|12           |128.0        |15           |131.0        |30.0         |5.0         
|12           |135.28       |43           |131.0        |23.0         |3.0         
|12           |145.28       |43           |124.0        |23.0         |3.0         
|12           |155.91       |14           |124.0        |15.0         |10.0        
|12           |165.91       |14           |104.0        |15.0         |10.0        
|12           |234.0        |38           |104.0        |5.0          |5.0         
|12           |244.0        |38           |88.0         |5.0          |5.0         
|12           |407.0        |44           |88.0         |11.0         |14.0        
|12           |417.0        |44           |70.0         |11.0         |14.0        
|12           |812.008      |16           |70.0         |10.0         |20.0        
|12           |822.008      |16           |51.0         |10.0         |20.0        
|12           |833.189      |17           |51.0         |5.0          |30.0        
|12           |843.189      |17           |49.0         |5.0          |30.0        
|12           |853.189      |5            |49.0         |15.0         |30.0        
|12           |863.189      |5            |23.0         |15.0         |30.0        
|12           |879.0        |13           |23.0         |30.0         |25.0        
|12           |889.0        |13           |0.0          |30.0         |25.0        
|12           |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |229.0        |35.0         |35.0        
|13           |60.0         |27           |229.0        |35.0         |40.0        
|13           |70.0         |27           |213.0        |35.0         |40.0        
|13           |85.0         |18           |213.0        |20.0         |40.0        
|13           |95.0         |18           |201.0        |20.0         |40.0        
