R105_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 45.9554500579834
objective function value: 914.3114474225899
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |80.0         |35.0         |35.0        
|0            |27.0         |33           |80.0         |53.0         |52.0        
|0            |37.0         |33           |69.0         |53.0         |52.0        
|0            |68.639       |30           |69.0         |40.0         |60.0        
|0            |78.639       |30           |48.0         |40.0         |60.0        
|0            |102.419      |9            |48.0         |55.0         |60.0        
|0            |112.419      |9            |32.0         |55.0         |60.0        
|0            |123.599      |34           |32.0         |65.0         |55.0        
|0            |133.599      |34           |18.0         |65.0         |55.0        
|0            |143.797      |35           |18.0         |63.0         |65.0        
|0            |153.797      |35           |10.0         |63.0         |65.0        
|0            |181.0        |1            |10.0         |41.0         |49.0        
|0            |191.0        |1            |0.0          |41.0         |49.0        
|0            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |69.0         |35.0         |35.0        
|1            |40.627       |2            |69.0         |35.0         |17.0        
|1            |50.627       |2            |62.0         |35.0         |17.0        
|1            |63.627       |15           |62.0         |30.0         |5.0         
|1            |73.627       |15           |54.0         |30.0         |5.0         
|1            |98.627       |38           |54.0         |5.0          |5.0         
|1            |108.627      |38           |38.0         |5.0          |5.0         
|1            |126.737      |43           |38.0         |23.0         |3.0         
|1            |136.737      |43           |31.0         |23.0         |3.0         
|1            |154.0        |37           |31.0         |20.0         |20.0        
|1            |164.0        |37           |23.0         |20.0         |20.0        
|1            |179.0        |13           |23.0         |30.0         |25.0        
|1            |189.0        |13           |0.0          |30.0         |25.0        
|1            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |108.0        |35.0         |35.0        
|2            |34.0         |39           |108.0        |60.0         |12.0        
