C201_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasibile: True
solver runtime: 0.16542601585388184
objective function value: 215.54256527689378
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|2            |0.0          |0            |370.0        |40.0         |50.0        
|2            |10.0         |20           |370.0        |30.0         |50.0        
|2            |100.0        |20           |360.0        |30.0         |50.0        
|2            |182.0        |22           |360.0        |28.0         |52.0        
|2            |272.0        |22           |340.0        |28.0         |52.0        
|2            |276.0        |24           |340.0        |25.0         |50.0        
|2            |366.0        |24           |330.0        |25.0         |50.0        
|2            |497.0        |6            |330.0        |16.0         |42.0        
|2            |587.0        |6            |310.0        |16.0         |42.0        
|2            |1643.0       |23           |310.0        |14.0         |66.0        
|2            |1733.0       |23           |300.0        |14.0         |66.0        
|2            |1742.055     |18           |300.0        |15.0         |75.0        
|2            |1832.055     |18           |280.0        |15.0         |75.0        
|2            |1837.055     |19           |280.0        |15.0         |80.0        
|2            |1927.055     |19           |270.0        |15.0         |80.0        
|2            |1934.126     |16           |270.0        |20.0         |85.0        
|2            |2024.126     |16           |230.0        |20.0         |85.0        
|2            |2026.126     |14           |230.0        |22.0         |85.0        
|2            |2116.126     |14           |220.0        |22.0         |85.0        
|2            |2119.126     |12           |220.0        |25.0         |85.0        
|2            |2209.126     |12           |200.0        |25.0         |85.0        
|2            |2216.198     |15           |200.0        |20.0         |80.0        
|2            |2306.198     |15           |160.0        |20.0         |80.0        
|2            |2311.583     |17           |160.0        |18.0         |75.0        
|2            |2401.583     |17           |140.0        |18.0         |75.0        
|2            |2405.583     |13           |140.0        |22.0         |75.0        
|2            |2495.583     |13           |110.0        |22.0         |75.0        
|2            |2504.583     |25           |110.0        |22.0         |66.0        
|2            |2594.583     |25           |70.0         |22.0         |66.0        
|2            |2601.794     |9            |70.0         |28.0         |70.0        
|2            |2691.794     |9            |60.0         |28.0         |70.0        
|2            |2698.865     |11           |60.0         |35.0         |69.0        
|2            |2788.865     |11           |50.0         |35.0         |69.0        
|2            |2791.865     |10           |50.0         |35.0         |66.0        
|2            |2881.865     |10           |40.0         |35.0         |66.0        
|2            |2887.948     |8            |40.0         |34.0         |60.0        
|2            |2977.948     |8            |20.0         |34.0         |60.0        
|2            |3143.0       |21           |20.0         |30.0         |56.0        
|2            |3233.0       |21           |0.0          |30.0         |56.0        
|2            |3244.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |90.0         |40.0         |50.0        
|5            |25.0         |5            |90.0         |42.0         |65.0        
|5            |115.0        |5            |80.0         |42.0         |65.0        
|5            |213.0        |2            |80.0         |45.0         |70.0        
|5            |303.0        |2            |50.0         |45.0         |70.0        
|5            |311.602      |1            |50.0         |52.0         |75.0        
|5            |401.602      |1            |40.0         |52.0         |75.0        
|5            |1073.0       |7            |40.0         |58.0         |70.0        
|5            |1163.0       |7            |20.0         |58.0         |70.0        
|5            |1167.123     |3            |20.0         |62.0         |69.0        
|5            |1257.123     |3            |10.0         |62.0         |69.0        
|5            |1421.0       |4            |10.0         |60.0         |66.0        
|5            |1511.0       |4            |0.0          |60.0         |66.0        
|5            |1536.612     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
