RC102_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 553.1376619338989
objective function value: 352.74426976053843
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|10           |0.0          |0            |170.0        |40.0         |50.0        
|10           |35.355       |7            |170.0        |15.0         |75.0        
|10           |45.355       |7            |150.0        |15.0         |75.0        
|10           |95.0         |6            |150.0        |18.0         |75.0        
|10           |105.0        |6            |130.0        |18.0         |75.0        
|10           |110.831      |8            |130.0        |15.0         |80.0        
|10           |120.831      |8            |120.0        |15.0         |80.0        
|10           |127.902      |5            |120.0        |20.0         |85.0        
|10           |137.902      |5            |100.0        |20.0         |85.0        
|10           |140.929      |3            |100.0        |22.0         |85.0        
|10           |150.929      |3            |90.0         |22.0         |85.0        
|10           |153.929      |1            |90.0         |25.0         |85.0        
|10           |163.929      |1            |70.0         |25.0         |85.0        
|10           |171.0        |4            |70.0         |20.0         |80.0        
|10           |181.0        |4            |30.0         |20.0         |80.0        
|10           |199.0        |2            |30.0         |22.0         |75.0        
|10           |209.0        |2            |0.0          |22.0         |75.0        
|10           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |190.0        |40.0         |50.0        
|13           |32.388       |12           |190.0        |8.0          |45.0        
|13           |42.388       |12           |170.0        |8.0          |45.0        
|13           |45.388       |14           |170.0        |5.0          |45.0        
|13           |55.388       |14           |160.0        |5.0          |45.0        
|13           |61.219       |11           |160.0        |8.0          |40.0        
|13           |71.219       |11           |120.0        |8.0          |40.0        
|13           |77.219       |15           |120.0        |2.0          |40.0        
|13           |87.219       |15           |100.0        |2.0          |40.0        
|13           |89.219       |16           |100.0        |0.0          |40.0        
|13           |99.219       |16           |80.0         |0.0          |40.0        
|13           |121.0        |9            |80.0         |10.0         |35.0        
|13           |131.0        |9            |60.0         |10.0         |35.0        
|13           |140.749      |10           |60.0         |10.0         |40.0        
|13           |150.749      |10           |30.0         |10.0         |40.0        
|13           |157.82       |13           |30.0         |5.0          |35.0        
|13           |167.82       |13           |20.0         |5.0          |35.0        
|13           |179.0        |17           |20.0         |0.0          |45.0        
|13           |189.0        |17           |0.0          |0.0          |45.0        
|13           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |180.0        |40.0         |50.0        
|21           |45.0         |21           |180.0        |40.0         |5.0         
|21           |55.0         |21           |170.0        |40.0         |5.0         
|21           |65.0         |23           |170.0        |38.0         |5.0         
|21           |75.0         |23           |140.0        |38.0         |5.0         
|21           |81.403       |19           |140.0        |42.0         |10.0        
|21           |91.403       |19           |100.0        |42.0         |10.0        
|21           |96.788       |18           |100.0        |44.0         |5.0         
|21           |106.788      |18           |80.0         |44.0         |5.0         
|21           |122.0        |22           |80.0         |40.0         |15.0        
|21           |132.0        |22           |40.0         |40.0         |15.0        
|21           |135.353      |20           |40.0         |42.0         |15.0        
|21           |145.353      |20           |30.0         |42.0         |15.0        
|21           |157.56       |25           |30.0         |35.0         |5.0         
|21           |167.56       |25           |10.0         |35.0         |5.0         
|21           |178.0        |24           |10.0         |38.0         |15.0        
|21           |188.0        |24           |0.0          |38.0         |15.0        
|21           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
