RC202_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0448060035706
objective function value: 615.0370157742752
MIP gap: 0.45629628209693185
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |200.0        |40.0         |50.0        
|0            |79.0         |12           |200.0        |8.0          |45.0        
|0            |89.0         |12           |180.0        |8.0          |45.0        
|0            |92.0         |14           |180.0        |5.0          |45.0        
|0            |102.0        |14           |170.0        |5.0          |45.0        
|0            |225.0        |47           |170.0        |2.0          |45.0        
|0            |235.0        |47           |160.0        |2.0          |45.0        
|0            |255.0        |16           |160.0        |0.0          |40.0        
|0            |265.0        |16           |140.0        |0.0          |40.0        
|0            |267.0        |15           |140.0        |2.0          |40.0        
|0            |277.0        |15           |120.0        |2.0          |40.0        
|0            |315.0        |11           |120.0        |8.0          |40.0        
|0            |325.0        |11           |80.0         |8.0          |40.0        
|0            |371.0        |9            |80.0         |10.0         |35.0        
|0            |381.0        |9            |60.0         |10.0         |35.0        
|0            |519.0        |10           |60.0         |10.0         |40.0        
|0            |529.0        |10           |30.0         |10.0         |40.0        
|0            |653.0        |13           |30.0         |5.0          |35.0        
|0            |663.0        |13           |20.0         |5.0          |35.0        
|0            |811.44       |17           |20.0         |0.0          |45.0        
|0            |821.44       |17           |0.0          |0.0          |45.0        
|0            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |190.0        |40.0         |50.0        
|7            |38.079       |1            |190.0        |25.0         |85.0        
|7            |48.079       |1            |170.0        |25.0         |85.0        
|7            |51.079       |3            |170.0        |22.0         |85.0        
|7            |61.079       |3            |160.0        |22.0         |85.0        
|7            |144.0        |5            |160.0        |20.0         |85.0        
|7            |154.0        |5            |140.0        |20.0         |85.0        
|7            |157.0        |45           |140.0        |20.0         |82.0        
|7            |167.0        |45           |130.0        |20.0         |82.0        
|7            |388.0        |6            |130.0        |18.0         |75.0        
|7            |398.0        |6            |110.0        |18.0         |75.0        
|7            |401.0        |7            |110.0        |15.0         |75.0        
|7            |411.0        |7            |90.0         |15.0         |75.0        
|7            |476.0        |8            |90.0         |15.0         |80.0        
|7            |486.0        |8            |80.0         |15.0         |80.0        
|7            |609.0        |46           |80.0         |18.0         |80.0        
|7            |619.0        |46           |70.0         |18.0         |80.0        
|7            |644.0        |4            |70.0         |20.0         |80.0        
|7            |654.0        |4            |30.0         |20.0         |80.0        
|7            |779.385      |2            |30.0         |22.0         |75.0        
|7            |789.385      |2            |0.0          |22.0         |75.0        
|7            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |200.0        |40.0         |50.0        
|17           |201.0        |23           |200.0        |38.0         |5.0         
|17           |211.0        |23           |170.0        |38.0         |5.0         
|17           |213.0        |21           |170.0        |40.0         |5.0         
|17           |223.0        |21           |160.0        |40.0         |5.0         
|17           |225.0        |48           |160.0        |42.0         |5.0         
|17           |235.0        |48           |150.0        |42.0         |5.0         
|17           |358.615      |18           |150.0        |44.0         |5.0         
|17           |368.615      |18           |130.0        |44.0         |5.0         
|17           |374.0        |19           |130.0        |42.0         |10.0        
|17           |384.0        |19           |90.0         |42.0         |10.0        
|17           |472.28       |49           |90.0         |42.0         |12.0        
|17           |482.28       |49           |80.0         |42.0         |12.0        
|17           |495.0        |22           |80.0         |40.0         |15.0        
|17           |505.0        |22           |40.0         |40.0         |15.0        
|17           |563.566      |20           |40.0         |42.0         |15.0        
|17           |573.566      |20           |30.0         |42.0         |15.0        
|17           |721.446      |24           |30.0         |38.0         |15.0        
|17           |731.446      |24           |20.0         |38.0         |15.0        
|17           |904.0        |25           |20.0         |35.0         |5.0         
|17           |914.0        |25           |0.0          |35.0         |5.0         
|17           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |200.0        |40.0         |50.0        
|19           |49.0         |42           |200.0        |55.0         |80.0        
|19           |59.0         |42           |190.0        |55.0         |80.0        
|19           |64.0         |39           |190.0        |60.0         |80.0        
|19           |74.0         |39           |180.0        |60.0         |80.0        
|19           |150.0        |37           |180.0        |65.0         |82.0        
|19           |160.0        |37           |170.0        |65.0         |82.0        
|19           |163.0        |36           |170.0        |65.0         |85.0        
|19           |173.0        |36           |130.0        |65.0         |85.0        
|19           |337.0        |44           |130.0        |55.0         |82.0        
|19           |347.0        |44           |120.0        |55.0         |82.0        
|19           |381.597      |41           |120.0        |58.0         |75.0        
|19           |391.597      |41           |100.0        |58.0         |75.0        
|19           |398.0        |38           |100.0        |62.0         |80.0        
|19           |408.0        |38           |70.0         |62.0         |80.0        
|19           |449.0        |40           |70.0         |60.0         |85.0        
|19           |459.0        |40           |40.0         |60.0         |85.0        
|19           |657.0        |35           |40.0         |67.0         |85.0        
|19           |667.0        |35           |20.0         |67.0         |85.0        
|19           |694.0        |43           |20.0         |55.0         |85.0        
|19           |704.0        |43           |0.0          |55.0         |85.0        
|19           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |180.0        |40.0         |50.0        
|20           |35.341       |50           |180.0        |72.0         |35.0        
|20           |45.341       |50           |150.0        |72.0         |35.0        
|20           |130.398      |33           |150.0        |85.0         |25.0        
|20           |140.398      |33           |140.0        |85.0         |25.0        
|20           |149.0        |28           |140.0        |92.0         |30.0        
|20           |159.0        |28           |130.0        |92.0         |30.0        
|20           |162.0        |26           |130.0        |95.0         |30.0        
|20           |172.0        |26           |100.0        |95.0         |30.0        
|20           |177.0        |27           |100.0        |95.0         |35.0        
|20           |187.0        |27           |80.0         |95.0         |35.0        
|20           |194.0        |29           |80.0         |90.0         |35.0        
|20           |204.0        |29           |70.0         |90.0         |35.0        
|20           |351.0        |31           |70.0         |88.0         |35.0        
|20           |361.0        |31           |50.0         |88.0         |35.0        
|20           |366.0        |30           |50.0         |88.0         |30.0        
|20           |376.0        |30           |40.0         |88.0         |30.0        
|20           |621.0        |32           |40.0         |87.0         |30.0        
|20           |631.0        |32           |30.0         |87.0         |30.0        
|20           |636.385      |34           |30.0         |85.0         |35.0        
|20           |646.385      |34           |0.0          |85.0         |35.0        
|20           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
