C105_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasibile: True
solver runtime: 4.055317163467407
objective function value: 363.24680041159104
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |160.0        |40.0         |50.0        
|0            |15.133       |5            |160.0        |42.0         |65.0        
|0            |105.133      |5            |150.0        |42.0         |65.0        
|0            |106.133      |3            |150.0        |42.0         |66.0        
|0            |196.133      |3            |140.0        |42.0         |66.0        
|0            |242.326      |7            |140.0        |40.0         |66.0        
|0            |332.326      |7            |120.0        |40.0         |66.0        
|0            |335.154      |8            |120.0        |38.0         |68.0        
|0            |425.154      |8            |100.0        |38.0         |68.0        
|0            |428.76       |10           |100.0        |35.0         |66.0        
|0            |518.76       |10           |90.0         |35.0         |66.0        
|0            |521.76       |11           |90.0         |35.0         |69.0        
|0            |611.76       |11           |80.0         |35.0         |69.0        
|0            |614.922      |9            |80.0         |38.0         |70.0        
|0            |704.922      |9            |70.0         |38.0         |70.0        
|0            |707.158      |6            |70.0         |40.0         |69.0        
|0            |797.158      |6            |50.0         |40.0         |69.0        
|0            |799.394      |4            |50.0         |42.0         |68.0        
|0            |889.394      |4            |40.0         |42.0         |68.0        
|0            |893.0        |2            |40.0         |45.0         |70.0        
|0            |983.0        |2            |10.0         |45.0         |70.0        
|0            |994.0        |1            |10.0         |45.0         |68.0        
|0            |1084.0       |1            |0.0          |45.0         |68.0        
|0            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |200.0        |40.0         |50.0        
|1            |31.623       |32           |200.0        |10.0         |40.0        
|1            |121.623      |32           |170.0        |10.0         |40.0        
|1            |123.623      |33           |170.0        |8.0          |40.0        
|1            |213.623      |33           |130.0        |8.0          |40.0        
|1            |256.0        |31           |130.0        |10.0         |35.0        
|1            |346.0        |31           |110.0        |10.0         |35.0        
|1            |351.0        |35           |110.0        |5.0          |35.0        
|1            |441.0        |35           |100.0        |5.0          |35.0        
|1            |446.831      |37           |100.0        |2.0          |40.0        
|1            |536.831      |37           |80.0         |2.0          |40.0        
|1            |538.831      |38           |80.0         |0.0          |40.0        
|1            |628.831      |38           |50.0         |0.0          |40.0        
|1            |633.831      |39           |50.0         |0.0          |45.0        
|1            |723.831      |39           |30.0         |0.0          |45.0        
|1            |728.831      |36           |30.0         |5.0          |45.0        
|1            |818.831      |36           |20.0         |5.0          |45.0        
|1            |821.831      |34           |20.0         |8.0          |45.0        
|1            |911.831      |34           |0.0          |8.0          |45.0        
|1            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |140.0        |40.0         |50.0        
|2            |16.553       |43           |140.0        |33.0         |35.0        
|2            |106.553      |43           |130.0        |33.0         |35.0        
|2            |109.553      |42           |130.0        |33.0         |32.0        
|2            |199.553      |42           |110.0        |33.0         |32.0        
|2            |254.0        |41           |110.0        |35.0         |32.0        
|2            |344.0        |41           |100.0        |35.0         |32.0        
|2            |346.0        |40           |100.0        |35.0         |30.0        
|2            |436.0        |40           |90.0         |35.0         |30.0        
|2            |439.0        |44           |90.0         |32.0         |30.0        
|2            |529.0        |44           |80.0         |32.0         |30.0        
|2            |531.828      |46           |80.0         |30.0         |32.0        
|2            |621.828      |46           |50.0         |30.0         |32.0        
|2            |629.0        |45           |50.0         |30.0         |30.0        
|2            |719.0        |45           |40.0         |30.0         |30.0        
|2            |721.0        |48           |40.0         |28.0         |30.0        
|2            |811.0        |48           |30.0         |28.0         |30.0        
|2            |813.828      |50           |30.0         |26.0         |32.0        
|2            |903.828      |50           |20.0         |26.0         |32.0        
|2            |1035.0       |49           |20.0         |28.0         |35.0        
|2            |1125.0       |49           |10.0         |28.0         |35.0        
|2            |1127.0       |47           |10.0         |30.0         |35.0        
|2            |1217.0       |47           |0.0          |30.0         |35.0        
|2            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |170.0        |40.0         |50.0        
|3            |10.0         |20           |170.0        |30.0         |50.0        
|3            |100.0        |20           |160.0        |30.0         |50.0        
|3            |105.0        |24           |160.0        |25.0         |50.0        
|3            |195.0        |24           |150.0        |25.0         |50.0        
|3            |197.0        |25           |150.0        |25.0         |52.0        
|3            |287.0        |25           |110.0        |25.0         |52.0        
|3            |289.0        |27           |110.0        |23.0         |52.0        
|3            |379.0        |27           |100.0        |23.0         |52.0        
|3            |382.606      |29           |100.0        |20.0         |50.0        
|3            |472.606      |29           |90.0         |20.0         |50.0        
|3            |477.606      |30           |90.0         |20.0         |55.0        
|3            |567.606      |30           |80.0         |20.0         |55.0        
|3            |615.0        |28           |80.0         |23.0         |55.0        
|3            |705.0        |28           |60.0         |23.0         |55.0        
|3            |707.0        |26           |60.0         |25.0         |55.0        
|3            |797.0        |26           |50.0         |25.0         |55.0        
|3            |800.0        |23           |50.0         |28.0         |55.0        
|3            |890.0        |23           |40.0         |28.0         |55.0        
|3            |899.0        |22           |40.0         |28.0         |52.0        
|3            |989.0        |22           |20.0         |28.0         |52.0        
|3            |991.0        |21           |20.0         |30.0         |52.0        
|3            |1081.0       |21           |0.0          |30.0         |52.0        
|3            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |190.0        |40.0         |50.0        
|18           |30.806       |13           |190.0        |22.0         |75.0        
|18           |120.806      |13           |160.0        |22.0         |75.0        
|18           |124.806      |17           |160.0        |18.0         |75.0        
|18           |214.806      |17           |140.0        |18.0         |75.0        
|18           |217.806      |18           |140.0        |15.0         |75.0        
|18           |307.806      |18           |120.0        |15.0         |75.0        
|18           |312.806      |19           |120.0        |15.0         |80.0        
|18           |402.806      |19           |110.0        |15.0         |80.0        
|18           |451.0        |15           |110.0        |20.0         |80.0        
|18           |541.0        |15           |70.0         |20.0         |80.0        
|18           |554.0        |16           |70.0         |20.0         |85.0        
|18           |644.0        |16           |30.0         |20.0         |85.0        
|18           |646.0        |14           |30.0         |22.0         |85.0        
|18           |736.0        |14           |20.0         |22.0         |85.0        
|18           |756.0        |12           |20.0         |25.0         |85.0        
|18           |846.0        |12           |0.0          |25.0         |85.0        
|18           |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
