RC107_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0983917713165
objective function value: 645.5821131201761
MIP gap: 0.6577602807766714
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|4            |0.0          |0            |150.0        |40.0         |50.0        
|4            |50.289       |31           |150.0        |88.0         |35.0        
|4            |60.289       |31           |130.0        |88.0         |35.0        
|4            |62.289       |29           |130.0        |90.0         |35.0        
|4            |72.289       |29           |120.0        |90.0         |35.0        
|4            |77.289       |27           |120.0        |95.0         |35.0        
|4            |87.289       |27           |100.0        |95.0         |35.0        
|4            |93.12        |28           |100.0        |92.0         |30.0        
|4            |103.12       |28           |90.0         |92.0         |30.0        
|4            |107.615      |26           |90.0         |95.0         |30.0        
|4            |117.615      |26           |60.0         |95.0         |30.0        
|4            |124.615      |30           |60.0         |88.0         |30.0        
|4            |134.615      |30           |50.0         |88.0         |30.0        
|4            |135.615      |32           |50.0         |87.0         |30.0        
|4            |145.615      |32           |40.0         |87.0         |30.0        
|4            |151.0        |34           |40.0         |85.0         |35.0        
|4            |161.0        |34           |10.0         |85.0         |35.0        
|4            |178.0        |33           |10.0         |85.0         |25.0        
|4            |188.0        |33           |0.0          |85.0         |25.0        
|4            |239.478      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |200.0        |40.0         |50.0        
|11           |54.0         |25           |200.0        |35.0         |5.0         
|11           |64.0         |25           |180.0        |35.0         |5.0         
|11           |67.0         |23           |180.0        |38.0         |5.0         
|11           |77.0         |23           |150.0        |38.0         |5.0         
|11           |79.0         |21           |150.0        |40.0         |5.0         
|11           |89.0         |21           |140.0        |40.0         |5.0         
|11           |93.0         |18           |140.0        |44.0         |5.0         
|11           |103.0        |18           |120.0        |44.0         |5.0         
|11           |108.385      |19           |120.0        |42.0         |10.0        
|11           |118.385      |19           |80.0         |42.0         |10.0        
|11           |120.385      |49           |80.0         |42.0         |12.0        
|11           |130.385      |49           |70.0         |42.0         |12.0        
|11           |133.385      |20           |70.0         |42.0         |15.0        
|11           |143.385      |20           |60.0         |42.0         |15.0        
|11           |145.385      |22           |60.0         |40.0         |15.0        
|11           |155.385      |22           |20.0         |40.0         |15.0        
|11           |165.583      |48           |20.0         |42.0         |5.0         
|11           |175.583      |48           |10.0         |42.0         |5.0         
|11           |194.0        |24           |10.0         |38.0         |15.0        
|11           |204.0        |24           |0.0          |38.0         |15.0        
|11           |239.478      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |200.0        |40.0         |50.0        
|13           |34.0         |11           |200.0        |8.0          |40.0        
|13           |44.0         |11           |160.0        |8.0          |40.0        
|13           |49.0         |12           |160.0        |8.0          |45.0        
|13           |59.0         |12           |140.0        |8.0          |45.0        
|13           |62.0         |14           |140.0        |5.0          |45.0        
|13           |72.0         |14           |130.0        |5.0          |45.0        
|13           |75.0         |47           |130.0        |2.0          |45.0        
|13           |85.0         |47           |120.0        |2.0          |45.0        
|13           |87.0         |17           |120.0        |0.0          |45.0        
|13           |97.0         |17           |100.0        |0.0          |45.0        
|13           |102.0        |16           |100.0        |0.0          |40.0        
|13           |112.0        |16           |80.0         |0.0          |40.0        
|13           |114.0        |15           |80.0         |2.0          |40.0        
|13           |124.0        |15           |60.0         |2.0          |40.0        
|13           |145.0        |13           |60.0         |5.0          |35.0        
|13           |155.0        |13           |50.0         |5.0          |35.0        
|13           |160.0        |9            |50.0         |10.0         |35.0        
|13           |170.0        |9            |30.0         |10.0         |35.0        
|13           |175.0        |10           |30.0         |10.0         |40.0        
|13           |185.0        |10           |0.0          |10.0         |40.0        
|13           |239.478      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |30.0         |40.0         |50.0        
|16           |104.0        |50           |30.0         |72.0         |35.0        
|16           |114.0        |50           |0.0          |72.0         |35.0        
|16           |239.478      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |200.0        |40.0         |50.0        
|18           |48.0         |41           |200.0        |58.0         |75.0        
|18           |58.0         |41           |180.0        |58.0         |75.0        
|18           |64.403       |38           |180.0        |62.0         |80.0        
