C206_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 3600.043140888214
objective function value: 361.4133920775744
MIP gap: 0.026732617871556553
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |140.0        |40.0         |50.0        
|1            |1281.0       |49           |140.0        |48.0         |20.0        
|1            |1371.0       |49           |130.0        |48.0         |20.0        
|1            |1650.528     |40           |130.0        |36.0         |18.0        
|1            |1740.528     |40           |120.0        |36.0         |18.0        
|1            |1745.0       |44           |120.0        |32.0         |20.0        
|1            |1835.0       |44           |110.0        |32.0         |20.0        
|1            |1884.0       |46           |110.0        |34.0         |25.0        
|1            |1974.0       |46           |80.0         |34.0         |25.0        
|1            |2245.285     |45           |80.0         |30.0         |30.0        
|1            |2335.285     |45           |70.0         |30.0         |30.0        
|1            |2339.757     |50           |70.0         |26.0         |32.0        
|1            |2429.757     |50           |60.0         |26.0         |32.0        
|1            |2434.757     |47           |60.0         |30.0         |35.0        
|1            |2524.757     |47           |50.0         |30.0         |35.0        
|1            |2529.0       |42           |50.0         |33.0         |32.0        
|1            |2619.0       |42           |30.0         |33.0         |32.0        
|1            |2621.0       |41           |30.0         |35.0         |32.0        
|1            |2711.0       |41           |20.0         |35.0         |32.0        
|1            |2714.606     |43           |20.0         |33.0         |35.0        
|1            |2804.606     |43           |10.0         |33.0         |35.0        
|1            |2810.437     |48           |10.0         |36.0         |40.0        
|1            |2900.437     |48           |0.0          |36.0         |40.0        
|1            |3389.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |630.0        |40.0         |50.0        
|4            |10.0         |20           |630.0        |30.0         |50.0        
|4            |100.0        |20           |620.0        |30.0         |50.0        
|4            |102.828      |22           |620.0        |28.0         |52.0        
|4            |192.828      |22           |600.0        |28.0         |52.0        
|4            |196.434      |24           |600.0        |25.0         |50.0        
|4            |286.434      |24           |590.0        |25.0         |50.0        
|4            |289.262      |27           |590.0        |23.0         |52.0        
|4            |379.262      |27           |580.0        |23.0         |52.0        
|4            |383.505      |30           |580.0        |20.0         |55.0        
|4            |473.505      |30           |570.0        |20.0         |55.0        
|4            |478.505      |29           |570.0        |20.0         |50.0        
|4            |568.505      |29           |560.0        |20.0         |50.0        
|4            |577.449      |6            |560.0        |16.0         |42.0        
|4            |667.449      |6            |540.0        |16.0         |42.0        
|4            |673.774      |32           |540.0        |10.0         |40.0        
|4            |763.774      |32           |510.0        |10.0         |40.0        
|4            |765.774      |33           |510.0        |8.0          |40.0        
|4            |855.774      |33           |470.0        |8.0          |40.0        
|4            |861.159      |31           |470.0        |10.0         |35.0        
|4            |951.159      |31           |450.0        |10.0         |35.0        
|4            |956.159      |35           |450.0        |5.0          |35.0        
|4            |1046.159     |35           |440.0        |5.0          |35.0        
|4            |1051.99      |37           |440.0        |2.0          |40.0        
|4            |1141.99      |37           |420.0        |2.0          |40.0        
|4            |1143.99      |38           |420.0        |0.0          |40.0        
|4            |1233.99      |38           |390.0        |0.0          |40.0        
|4            |1238.99      |39           |390.0        |0.0          |45.0        
|4            |1328.99      |39           |370.0        |0.0          |45.0        
|4            |1333.99      |36           |370.0        |5.0          |45.0        
|4            |1423.99      |36           |360.0        |5.0          |45.0        
|4            |1426.99      |34           |360.0        |8.0          |45.0        
|4            |1516.99      |34           |340.0        |8.0          |45.0        
|4            |1527.76      |28           |340.0        |4.0          |55.0        
|4            |1617.76      |28           |320.0        |4.0          |55.0        
|4            |1625.823     |26           |320.0        |8.0          |62.0        
|4            |1715.823     |26           |310.0        |8.0          |62.0        
|4            |1723.034     |23           |310.0        |14.0         |66.0        
|4            |1813.034     |23           |300.0        |14.0         |66.0        
|4            |1822.089     |18           |300.0        |15.0         |75.0        
|4            |1912.089     |18           |280.0        |15.0         |75.0        
|4            |1917.089     |19           |280.0        |15.0         |80.0        
|4            |2007.089     |19           |270.0        |15.0         |80.0        
|4            |2014.16      |16           |270.0        |20.0         |85.0        
|4            |2104.16      |16           |230.0        |20.0         |85.0        
|4            |2106.16      |14           |230.0        |22.0         |85.0        
|4            |2196.16      |14           |220.0        |22.0         |85.0        
|4            |2199.16      |12           |220.0        |25.0         |85.0        
|4            |2289.16      |12           |200.0        |25.0         |85.0        
|4            |2296.231     |15           |200.0        |20.0         |80.0        
|4            |2386.231     |15           |160.0        |20.0         |80.0        
|4            |2391.616     |17           |160.0        |18.0         |75.0        
|4            |2481.616     |17           |140.0        |18.0         |75.0        
|4            |2485.616     |13           |140.0        |22.0         |75.0        
|4            |2575.616     |13           |110.0        |22.0         |75.0        
