RC102_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0909180641174
objective function value: 840.2744165153539
MIP gap: 0.5081090397406129
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |60.0         |40.0         |50.0        
|1            |92.0         |22           |60.0         |40.0         |15.0        
|1            |102.0        |22           |20.0         |40.0         |15.0        
|1            |105.606      |49           |20.0         |42.0         |12.0        
|1            |115.606      |49           |10.0         |42.0         |12.0        
|1            |152.0        |20           |10.0         |42.0         |15.0        
|1            |162.0        |20           |0.0          |42.0         |15.0        
|1            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |140.0        |40.0         |50.0        
|3            |72.0         |19           |140.0        |42.0         |10.0        
|3            |82.0         |19           |100.0        |42.0         |10.0        
|3            |88.403       |23           |100.0        |38.0         |5.0         
|3            |98.403       |23           |70.0         |38.0         |5.0         
|3            |104.403      |18           |70.0         |44.0         |5.0         
|3            |114.403      |18           |50.0         |44.0         |5.0         
|3            |116.403      |48           |50.0         |42.0         |5.0         
|3            |126.403      |48           |40.0         |42.0         |5.0         
|3            |142.56       |21           |40.0         |40.0         |5.0         
|3            |152.56       |21           |30.0         |40.0         |5.0         
|3            |157.56       |25           |30.0         |35.0         |5.0         
|3            |167.56       |25           |10.0         |35.0         |5.0         
|3            |178.0        |24           |10.0         |38.0         |15.0        
|3            |188.0        |24           |0.0          |38.0         |15.0        
|3            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |100.0        |40.0         |50.0        
|4            |51.478       |33           |100.0        |85.0         |25.0        
|4            |61.478       |33           |90.0         |85.0         |25.0        
|4            |72.658       |26           |90.0         |95.0         |30.0        
|4            |82.658       |26           |60.0         |95.0         |30.0        
|4            |85.658       |28           |60.0         |92.0         |30.0        
|4            |95.658       |28           |50.0         |92.0         |30.0        
|4            |99.658       |30           |50.0         |88.0         |30.0        
|4            |109.658      |30           |40.0         |88.0         |30.0        
|4            |131.0        |32           |40.0         |87.0         |30.0        
|4            |141.0        |32           |30.0         |87.0         |30.0        
|4            |194.0        |50           |30.0         |72.0         |35.0        
|4            |204.0        |50           |0.0          |72.0         |35.0        
|4            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|9            |0.0          |0            |70.0         |40.0         |50.0        
|9            |33.541       |42           |70.0         |55.0         |80.0        
|9            |43.541       |42           |60.0         |55.0         |80.0        
|9            |94.0         |44           |60.0         |55.0         |82.0        
|9            |104.0        |44           |50.0         |55.0         |82.0        
|9            |128.0        |43           |50.0         |55.0         |85.0        
|9            |138.0        |43           |30.0         |55.0         |85.0        
|9            |150.0        |35           |30.0         |67.0         |85.0        
|9            |160.0        |35           |10.0         |67.0         |85.0        
|9            |189.0        |37           |10.0         |65.0         |82.0        
|9            |199.0        |37           |0.0          |65.0         |82.0        
|9            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |130.0        |40.0         |50.0        
|10           |52.929       |39           |130.0        |60.0         |80.0        
|10           |62.929       |39           |120.0        |60.0         |80.0        
|10           |70.0         |36           |120.0        |65.0         |85.0        
|10           |80.0         |36           |80.0         |65.0         |85.0        
|10           |85.0         |40           |80.0         |60.0         |85.0        
|10           |95.0         |40           |50.0         |60.0         |85.0        
