R204_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.1143300533295
objective function value: 544.2436860919951
MIP gap: 0.16865915846367624
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|1            |0.0          |0            |149.0        |35.0         |35.0        
|1            |11.18        |26           |149.0        |45.0         |30.0        
|1            |21.18        |26           |132.0        |45.0         |30.0        
|1            |28.251       |12           |132.0        |50.0         |35.0        
|1            |38.251       |12           |113.0        |50.0         |35.0        
|1            |53.251       |24           |113.0        |65.0         |35.0        
|1            |63.251       |24           |110.0        |65.0         |35.0        
|1            |337.33       |29           |110.0        |64.0         |42.0        
|1            |347.33       |29           |101.0        |64.0         |42.0        
|1            |360.368      |34           |101.0        |65.0         |55.0        
|1            |370.368      |34           |87.0         |65.0         |55.0        
|1            |380.566      |35           |87.0         |63.0         |65.0        
|1            |390.566      |35           |79.0         |63.0         |65.0        
|1            |400.0        |9            |79.0         |55.0         |60.0        
|1            |410.0        |9            |63.0         |55.0         |60.0        
|1            |418.246      |33           |63.0         |53.0         |52.0        
|1            |428.246      |33           |52.0         |53.0         |52.0        
|1            |435.526      |3            |52.0         |55.0         |45.0        
|1            |445.526      |3            |39.0         |55.0         |45.0        
|1            |453.773      |50           |39.0         |47.0         |47.0        
|1            |463.773      |50           |26.0         |47.0         |47.0        
|1            |470.097      |1            |26.0         |41.0         |49.0        
|1            |480.097      |1            |16.0         |41.0         |49.0        
|1            |492.097      |28           |16.0         |41.0         |37.0        
|1            |502.097      |28           |0.0          |41.0         |37.0        
|1            |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |313.0        |35.0         |35.0        
|13           |5.0          |27           |313.0        |35.0         |40.0        
|13           |15.0         |27           |297.0        |35.0         |40.0        
|13           |27.649       |31           |297.0        |31.0         |52.0        
|13           |37.649       |31           |270.0        |31.0         |52.0        
|13           |49.691       |30           |270.0        |40.0         |60.0        
|13           |59.691       |30           |249.0        |40.0         |60.0        
|13           |192.362      |20           |249.0        |45.0         |65.0        
|13           |202.362      |20           |240.0        |45.0         |65.0        
|13           |213.132      |32           |240.0        |35.0         |69.0        
|13           |223.132      |32           |217.0        |35.0         |69.0        
|13           |233.428      |10           |217.0        |30.0         |60.0        
|13           |243.428      |10           |201.0        |30.0         |60.0        
|13           |254.608      |11           |201.0        |20.0         |65.0        
|13           |264.608      |11           |189.0        |20.0         |65.0        
|13           |271.679      |19           |189.0        |15.0         |60.0        
|13           |281.679      |19           |172.0        |15.0         |60.0        
