R208_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 3600.052675008774
objective function value: 504.4887106807389
MIP gap: 0.10049583108308616
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |305.0        |35.0         |35.0        
|0            |16.003       |6            |305.0        |25.0         |30.0        
|0            |26.003       |6            |302.0        |25.0         |30.0        
|0            |36.003       |5            |302.0        |15.0         |30.0        
|0            |46.003       |5            |276.0        |15.0         |30.0        
|0            |57.183       |18           |276.0        |20.0         |40.0        
|0            |67.183       |18           |264.0        |20.0         |40.0        
|0            |77.183       |7            |264.0        |20.0         |50.0        
|0            |87.183       |7            |259.0        |20.0         |50.0        
|0            |94.464       |48           |259.0        |13.0         |52.0        
|0            |104.464      |48           |223.0        |13.0         |52.0        
|0            |112.71       |19           |223.0        |15.0         |60.0        
|0            |122.71       |19           |206.0        |15.0         |60.0        
|0            |146.0        |11           |206.0        |20.0         |65.0        
|0            |156.0        |11           |194.0        |20.0         |65.0        
|0            |170.318      |49           |194.0        |6.0          |68.0        
|0            |180.318      |49           |164.0        |6.0          |68.0        
|0            |189.262      |36           |164.0        |2.0          |60.0        
|0            |199.262      |36           |159.0        |2.0          |60.0        
|0            |206.473      |47           |159.0        |8.0          |56.0        
|0            |216.473      |47           |132.0        |8.0          |56.0        
|0            |315.838      |46           |132.0        |2.0          |48.0        
|0            |325.838      |46           |131.0        |2.0          |48.0        
|0            |335.272      |8            |131.0        |10.0         |43.0        
|0            |345.272      |8            |122.0        |10.0         |43.0        
|0            |351.675      |45           |122.0        |6.0          |38.0        
|0            |361.675      |45           |106.0        |6.0          |38.0        
|0            |369.737      |17           |106.0        |5.0          |30.0        
|0            |379.737      |17           |104.0        |5.0          |30.0        
|0            |390.917      |16           |104.0        |10.0         |20.0        
|0            |400.917      |16           |85.0         |10.0         |20.0        
|0            |407.0        |44           |85.0         |11.0         |14.0        
|0            |417.0        |44           |67.0         |11.0         |14.0        
|0            |427.817      |38           |67.0         |5.0          |5.0         
|0            |437.817      |38           |51.0         |5.0          |5.0         
|0            |448.997      |14           |51.0         |15.0         |10.0        
|0            |458.997      |14           |31.0         |15.0         |10.0        
|0            |617.82       |37           |31.0         |20.0         |20.0        
|0            |627.82       |37           |23.0         |20.0         |20.0        
|0            |879.0        |13           |23.0         |30.0         |25.0        
|0            |889.0        |13           |0.0          |30.0         |25.0        
|0            |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |209.0        |35.0         |35.0        
|4            |5.0          |27           |209.0        |35.0         |40.0        
|4            |15.0         |27           |193.0        |35.0         |40.0        
|4            |472.095      |31           |193.0        |31.0         |52.0        
|4            |482.095      |31           |166.0        |31.0         |52.0        
|4            |490.157      |10           |166.0        |30.0         |60.0        
|4            |500.157      |10           |150.0        |30.0         |60.0        
|4            |510.453      |32           |150.0        |35.0         |69.0        
|4            |520.453      |32           |127.0        |35.0         |69.0        
|4            |530.749      |30           |127.0        |40.0         |60.0        
|4            |540.749      |30           |106.0        |40.0         |60.0        
|4            |547.82       |20           |106.0        |45.0         |65.0        
|4            |557.82       |20           |97.0         |45.0         |65.0        
|4            |569.0        |9            |97.0         |55.0         |60.0        
|4            |579.0        |9            |81.0         |55.0         |60.0        
|4            |588.434      |35           |81.0         |63.0         |65.0        
|4            |598.434      |35           |73.0         |63.0         |65.0        
|4            |608.632      |34           |73.0         |65.0         |55.0        
|4            |618.632      |34           |59.0         |65.0         |55.0        
|4            |631.67       |29           |59.0         |64.0         |42.0        
|4            |641.67       |29           |50.0         |64.0         |42.0        
|4            |648.741      |24           |50.0         |65.0         |35.0        
|4            |658.741      |24           |47.0         |65.0         |35.0        
|4            |672.884      |3            |47.0         |55.0         |45.0        
|4            |682.884      |3            |34.0         |55.0         |45.0        
|4            |690.164      |33           |34.0         |53.0         |52.0        
|4            |700.164      |33           |23.0         |53.0         |52.0        
|4            |707.974      |50           |23.0         |47.0         |47.0        
|4            |717.974      |50           |10.0         |47.0         |47.0        
