C205_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 1.8740499019622803
objective function value: 215.54256527689378
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|3            |0.0          |0            |370.0        |40.0         |50.0        
|3            |10.0         |20           |370.0        |30.0         |50.0        
|3            |100.0        |20           |360.0        |30.0         |50.0        
|3            |102.828      |22           |360.0        |28.0         |52.0        
|3            |192.828      |22           |340.0        |28.0         |52.0        
|3            |196.434      |24           |340.0        |25.0         |50.0        
|3            |286.434      |24           |330.0        |25.0         |50.0        
|3            |417.0        |6            |330.0        |16.0         |42.0        
|3            |507.0        |6            |310.0        |16.0         |42.0        
|3            |1563.0       |23           |310.0        |14.0         |66.0        
|3            |1653.0       |23           |300.0        |14.0         |66.0        
|3            |1662.055     |18           |300.0        |15.0         |75.0        
|3            |1752.055     |18           |280.0        |15.0         |75.0        
|3            |1757.055     |19           |280.0        |15.0         |80.0        
|3            |1847.055     |19           |270.0        |15.0         |80.0        
|3            |1854.126     |16           |270.0        |20.0         |85.0        
|3            |1944.126     |16           |230.0        |20.0         |85.0        
|3            |1946.126     |14           |230.0        |22.0         |85.0        
|3            |2036.126     |14           |220.0        |22.0         |85.0        
|3            |2039.126     |12           |220.0        |25.0         |85.0        
|3            |2129.126     |12           |200.0        |25.0         |85.0        
|3            |2136.198     |15           |200.0        |20.0         |80.0        
|3            |2226.198     |15           |160.0        |20.0         |80.0        
|3            |2231.583     |17           |160.0        |18.0         |75.0        
|3            |2321.583     |17           |140.0        |18.0         |75.0        
|3            |2325.583     |13           |140.0        |22.0         |75.0        
|3            |2415.583     |13           |110.0        |22.0         |75.0        
|3            |2424.583     |25           |110.0        |22.0         |66.0        
|3            |2514.583     |25           |70.0         |22.0         |66.0        
|3            |2521.794     |9            |70.0         |28.0         |70.0        
|3            |2611.794     |9            |60.0         |28.0         |70.0        
|3            |2618.865     |11           |60.0         |35.0         |69.0        
|3            |2708.865     |11           |50.0         |35.0         |69.0        
|3            |3030.917     |10           |50.0         |35.0         |66.0        
|3            |3120.917     |10           |40.0         |35.0         |66.0        
|3            |3127.0       |8            |40.0         |34.0         |60.0        
|3            |3217.0       |8            |20.0         |34.0         |60.0        
|3            |3222.657     |21           |20.0         |30.0         |56.0        
|3            |3312.657     |21           |0.0          |30.0         |56.0        
|3            |3324.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |90.0         |40.0         |50.0        
|22           |37.169       |5            |90.0         |42.0         |65.0        
|22           |127.169      |5            |80.0         |42.0         |65.0        
|22           |133.0        |2            |80.0         |45.0         |70.0        
|22           |223.0        |2            |50.0         |45.0         |70.0        
|22           |551.0        |1            |50.0         |52.0         |75.0        
|22           |641.0        |1            |40.0         |52.0         |75.0        
|22           |993.271      |7            |40.0         |58.0         |70.0        
|22           |1083.271     |7            |20.0         |58.0         |70.0        
|22           |1087.394     |3            |20.0         |62.0         |69.0        
|22           |1177.394     |3            |10.0         |62.0         |69.0        
|22           |1181.0       |4            |10.0         |60.0         |66.0        
|22           |1271.0       |4            |0.0          |60.0         |66.0        
|22           |3324.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
