C201_100
====================================================================================
customer quantity: 100
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasibile: True
solver runtime: 2.0660719871520996
objective function value: 591.5565566715017
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|2            |0.0          |0            |620.0        |40.0         |50.0        
|2            |8.246        |93           |620.0        |42.0         |58.0        
|2            |98.246       |93           |580.0        |42.0         |58.0        
|2            |105.246      |5            |580.0        |42.0         |65.0        
|2            |195.246      |5            |570.0        |42.0         |65.0        
|2            |198.246      |75           |570.0        |45.0         |65.0        
|2            |288.246      |75           |550.0        |45.0         |65.0        
|2            |293.246      |2            |550.0        |45.0         |70.0        
|2            |383.246      |2            |520.0        |45.0         |70.0        
|2            |391.849      |1            |520.0        |52.0         |75.0        
|2            |481.849      |1            |510.0        |52.0         |75.0        
|2            |487.679      |99           |510.0        |55.0         |80.0        
|2            |577.679      |99           |500.0        |55.0         |80.0        
|2            |582.679      |100          |500.0        |55.0         |85.0        
|2            |672.679      |100          |480.0        |55.0         |85.0        
|2            |677.679      |97           |480.0        |60.0         |85.0        
|2            |767.679      |97           |450.0        |60.0         |85.0        
|2            |774.679      |92           |450.0        |67.0         |85.0        
|2            |864.679      |92           |430.0        |67.0         |85.0        
|2            |868.285      |94           |430.0        |65.0         |82.0        
|2            |958.285      |94           |420.0        |65.0         |82.0        
|2            |961.891      |95           |420.0        |62.0         |80.0        
|2            |1051.891     |95           |390.0        |62.0         |80.0        
|2            |1058.294     |98           |390.0        |58.0         |75.0        
|2            |1148.294     |98           |370.0        |58.0         |75.0        
|2            |1153.294     |7            |370.0        |58.0         |70.0        
|2            |1243.294     |7            |350.0        |58.0         |70.0        
|2            |1247.417     |3            |350.0        |62.0         |69.0        
|2            |1337.417     |3            |340.0        |62.0         |69.0        
|2            |1341.022     |4            |340.0        |60.0         |66.0        
|2            |1431.022     |4            |330.0        |60.0         |66.0        
|2            |1435.495     |89           |330.0        |56.0         |64.0        
|2            |1525.495     |89           |320.0        |56.0         |64.0        
|2            |1531.151     |91           |320.0        |60.0         |60.0        
|2            |1621.151     |91           |310.0        |60.0         |60.0        
|2            |1626.151     |88           |310.0        |65.0         |60.0        
|2            |1716.151     |88           |280.0        |65.0         |60.0        
|2            |1721.537     |84           |280.0        |70.0         |58.0        
|2            |1811.537     |84           |260.0        |70.0         |58.0        
|2            |1816.537     |86           |260.0        |66.0         |55.0        
|2            |1906.537     |86           |250.0        |66.0         |55.0        
|2            |1912.537     |83           |250.0        |72.0         |55.0        
|2            |2002.537     |83           |240.0        |72.0         |55.0        
|2            |2005.537     |82           |240.0        |75.0         |55.0        
|2            |2095.537     |82           |220.0        |75.0         |55.0        
|2            |2109.749     |85           |220.0        |86.0         |46.0        
|2            |2199.749     |85           |190.0        |86.0         |46.0        
|2            |2211.454     |76           |190.0        |90.0         |35.0        
|2            |2301.454     |76           |180.0        |90.0         |35.0        
|2            |2306.454     |71           |180.0        |95.0         |35.0        
|2            |2396.454     |71           |160.0        |95.0         |35.0        
|2            |2401.454     |70           |160.0        |95.0         |30.0        
|2            |2491.454     |70           |130.0        |95.0         |30.0        
|2            |2494.454     |73           |130.0        |92.0         |30.0        
|2            |2584.454     |73           |120.0        |92.0         |30.0        
