R211_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.016431093216
objective function value: 353.75522705555267
MIP gap: 0.0936056042145314
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|6            |0.0          |0            |168.0        |35.0         |35.0        
|6            |150.937      |12           |168.0        |50.0         |35.0        
|6            |160.937      |12           |149.0        |50.0         |35.0        
|6            |176.748      |21           |149.0        |45.0         |20.0        
|6            |186.748      |21           |138.0        |45.0         |20.0        
|6            |197.189      |2            |138.0        |35.0         |17.0        
|6            |207.189      |2            |131.0        |35.0         |17.0        
|6            |220.189      |15           |131.0        |30.0         |5.0         
|6            |230.189      |15           |123.0        |30.0         |5.0         
|6            |398.804      |22           |123.0        |45.0         |10.0        
|6            |408.804      |22           |105.0        |45.0         |10.0        
|6            |419.984      |23           |105.0        |55.0         |5.0         
|6            |429.984      |23           |76.0         |55.0         |5.0         
|6            |477.0        |4            |76.0         |55.0         |20.0        
|6            |487.0        |4            |57.0         |55.0         |20.0        
|6            |497.0        |25           |57.0         |65.0         |20.0        
|6            |507.0        |25           |51.0         |65.0         |20.0        
|6            |584.0        |24           |51.0         |65.0         |35.0        
|6            |594.0        |24           |48.0         |65.0         |35.0        
|6            |608.142      |3            |48.0         |55.0         |45.0        
|6            |618.142      |3            |35.0         |55.0         |45.0        
|6            |633.142      |9            |35.0         |55.0         |60.0        
|6            |643.142      |9            |19.0         |55.0         |60.0        
|6            |654.322      |20           |19.0         |45.0         |65.0        
|6            |664.322      |20           |10.0         |45.0         |65.0        
|6            |680.815      |1            |10.0         |41.0         |49.0        
|6            |690.815      |1            |0.0          |41.0         |49.0        
|6            |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|9            |0.0          |0            |164.0        |35.0         |35.0        
|9            |229.0        |18           |164.0        |20.0         |40.0        
|9            |239.0        |18           |152.0        |20.0         |40.0        
|9            |405.858      |7            |152.0        |20.0         |50.0        
|9            |415.858      |7            |147.0        |20.0         |50.0        
|9            |430.0        |10           |147.0        |30.0         |60.0        
|9            |440.0        |10           |131.0        |30.0         |60.0        
|9            |451.18       |11           |131.0        |20.0         |65.0        
|9            |461.18       |11           |119.0        |20.0         |65.0        
|9            |468.251      |19           |119.0        |15.0         |60.0        
|9            |478.251      |19           |102.0        |15.0         |60.0        
|9            |495.971      |8            |102.0        |10.0         |43.0        
|9            |505.971      |8            |93.0         |10.0         |43.0        
|9            |519.9        |17           |93.0         |5.0          |30.0        
|9            |529.9        |17           |91.0         |5.0          |30.0        
|9            |541.079      |16           |91.0         |10.0         |20.0        
|9            |551.079      |16           |72.0         |10.0         |20.0        
|9            |562.259      |14           |72.0         |15.0         |10.0        
|9            |572.259      |14           |52.0         |15.0         |10.0        
|9            |592.258      |5            |52.0         |15.0         |30.0        
|9            |602.258      |5            |26.0         |15.0         |30.0        
|9            |612.258      |6            |26.0         |25.0         |30.0        
|9            |622.258      |6            |23.0         |25.0         |30.0        
|9            |629.329      |13           |23.0         |30.0         |25.0        
|9            |639.329      |13           |0.0          |30.0         |25.0        
|9            |1000.0       |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
