RC205_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.046247959137
objective function value: 631.9801869236733
MIP gap: 0.3085523504431587
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|11           |0.0          |0            |190.0        |40.0         |50.0        
|11           |159.72       |2            |190.0        |22.0         |75.0        
|11           |169.72       |2            |160.0        |22.0         |75.0        
|11           |177.0        |45           |160.0        |20.0         |82.0        
|11           |187.0        |45           |150.0        |20.0         |82.0        
|11           |190.0        |5            |150.0        |20.0         |85.0        
|11           |200.0        |5            |130.0        |20.0         |85.0        
|11           |378.398      |3            |130.0        |22.0         |85.0        
|11           |388.398      |3            |120.0        |22.0         |85.0        
|11           |431.0        |1            |120.0        |25.0         |85.0        
|11           |441.0        |1            |100.0        |25.0         |85.0        
|11           |457.0        |8            |100.0        |15.0         |80.0        
|11           |467.0        |8            |90.0         |15.0         |80.0        
|11           |472.0        |7            |90.0         |15.0         |75.0        
|11           |482.0        |7            |70.0         |15.0         |75.0        
|11           |485.0        |6            |70.0         |18.0         |75.0        
|11           |495.0        |6            |50.0         |18.0         |75.0        
|11           |500.0        |46           |50.0         |18.0         |80.0        
|11           |510.0        |46           |40.0         |18.0         |80.0        
|11           |674.0        |4            |40.0         |20.0         |80.0        
|11           |684.0        |4            |0.0          |20.0         |80.0        
|11           |959.079      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |200.0        |40.0         |50.0        
|14           |33.541       |42           |200.0        |55.0         |80.0        
|14           |43.541       |42           |190.0        |55.0         |80.0        
|14           |48.541       |39           |190.0        |60.0         |80.0        
|14           |58.541       |39           |180.0        |60.0         |80.0        
|14           |65.612       |36           |180.0        |65.0         |85.0        
|14           |75.612       |36           |140.0        |65.0         |85.0        
|14           |307.0        |44           |140.0        |55.0         |82.0        
|14           |317.0        |44           |130.0        |55.0         |82.0        
|14           |352.615      |40           |130.0        |60.0         |85.0        
|14           |362.615      |40           |100.0        |60.0         |85.0        
|14           |368.0        |38           |100.0        |62.0         |80.0        
|14           |378.0        |38           |70.0         |62.0         |80.0        
|14           |494.0        |41           |70.0         |58.0         |75.0        
|14           |504.0        |41           |50.0         |58.0         |75.0        
|14           |700.394      |37           |50.0         |65.0         |82.0        
|14           |710.394      |37           |40.0         |65.0         |82.0        
|14           |714.0        |35           |40.0         |67.0         |85.0        
|14           |724.0        |35           |20.0         |67.0         |85.0        
|14           |736.0        |43           |20.0         |55.0         |85.0        
|14           |746.0        |43           |0.0          |55.0         |85.0        
|14           |959.079      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|15           |0.0          |0            |200.0        |40.0         |50.0        
