R110_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0176680088043
objective function value: 445.17676711452486
MIP gap: 0.11350433109387235
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |64.0         |35.0         |35.0        
|0            |77.0         |18           |64.0         |20.0         |40.0        
|0            |87.0         |18           |52.0         |20.0         |40.0        
|0            |107.0        |5            |52.0         |15.0         |30.0        
|0            |117.0        |5            |26.0         |15.0         |30.0        
|0            |127.0        |6            |26.0         |25.0         |30.0        
|0            |137.0        |6            |23.0         |25.0         |30.0        
|0            |144.071      |13           |23.0         |30.0         |25.0        
|0            |154.071      |13           |0.0          |30.0         |25.0        
|0            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |48.0         |35.0         |35.0        
|10           |38.0         |12           |48.0         |50.0         |35.0        
|10           |48.0         |12           |29.0         |50.0         |35.0        
|10           |106.0        |3            |29.0         |55.0         |45.0        
|10           |116.0        |3            |16.0         |55.0         |45.0        
|10           |131.0        |9            |16.0         |55.0         |60.0        
|10           |141.0        |9            |0.0          |55.0         |60.0        
|10           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |65.0         |35.0         |35.0        
|11           |20.0         |2            |65.0         |35.0         |17.0        
|11           |30.0         |2            |58.0         |35.0         |17.0        
|11           |43.0         |15           |58.0         |30.0         |5.0         
|11           |53.0         |15           |50.0         |30.0         |5.0         
|11           |68.811       |14           |50.0         |15.0         |10.0        
|11           |78.811       |14           |30.0         |15.0         |10.0        
|11           |89.992       |16           |30.0         |10.0         |20.0        
|11           |99.992       |16           |11.0         |10.0         |20.0        
|11           |111.172      |17           |11.0         |5.0          |30.0        
|11           |121.172      |17           |9.0          |5.0          |30.0        
|11           |135.1        |8            |9.0          |10.0         |43.0        
|11           |145.1        |8            |0.0          |10.0         |43.0        
|11           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|14           |0.0          |0            |86.0         |35.0         |35.0        
|14           |39.0         |21           |86.0         |45.0         |20.0        
|14           |49.0         |21           |75.0         |45.0         |20.0        
|14           |59.0         |22           |75.0         |45.0         |10.0        
|14           |69.0         |22           |57.0         |45.0         |10.0        
|14           |120.0        |23           |57.0         |55.0         |5.0         
|14           |130.0        |23           |28.0         |55.0         |5.0         
|14           |145.0        |4            |28.0         |55.0         |20.0        
|14           |155.0        |4            |9.0          |55.0         |20.0        
|14           |165.0        |25           |9.0          |65.0         |20.0        
|14           |175.0        |25           |3.0          |65.0         |20.0        
|14           |190.0        |24           |3.0          |65.0         |35.0        
|14           |200.0        |24           |0.0          |65.0         |35.0        
|14           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |69.0         |35.0         |35.0        
|19           |66.0         |7            |69.0         |20.0         |50.0        
|19           |76.0         |7            |64.0         |20.0         |50.0        
|19           |87.18        |19           |64.0         |15.0         |60.0        
|19           |97.18        |19           |47.0         |15.0         |60.0        
|19           |105.008      |11           |47.0         |20.0         |65.0        
|19           |115.008      |11           |35.0         |20.0         |65.0        
|19           |126.189      |10           |35.0         |30.0         |60.0        
|19           |136.189      |10           |19.0         |30.0         |60.0        
|19           |152.0        |20           |19.0         |45.0         |65.0        
|19           |162.0        |20           |10.0         |45.0         |65.0        
|19           |181.556      |1            |10.0         |41.0         |49.0        
|19           |191.556      |1            |0.0          |41.0         |49.0        
|19           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
