RC204_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.040920972824
objective function value: 300.2344164191496
MIP gap: 0.5147377689398985
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|5            |0.0          |0            |170.0        |40.0         |50.0        
|5            |30.806       |2            |170.0        |22.0         |75.0        
|5            |40.806       |2            |140.0        |22.0         |75.0        
|5            |445.169      |6            |140.0        |18.0         |75.0        
|5            |455.169      |6            |120.0        |18.0         |75.0        
|5            |458.169      |7            |120.0        |15.0         |75.0        
|5            |468.169      |7            |100.0        |15.0         |75.0        
|5            |487.0        |8            |100.0        |15.0         |80.0        
|5            |497.0        |8            |90.0         |15.0         |80.0        
|5            |644.0        |4            |90.0         |20.0         |80.0        
|5            |654.0        |4            |50.0         |20.0         |80.0        
|5            |779.0        |5            |50.0         |20.0         |85.0        
|5            |789.0        |5            |30.0         |20.0         |85.0        
|5            |791.0        |3            |30.0         |22.0         |85.0        
|5            |801.0        |3            |20.0         |22.0         |85.0        
|5            |804.0        |1            |20.0         |25.0         |85.0        
|5            |814.0        |1            |0.0          |25.0         |85.0        
|5            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|16           |0.0          |0            |190.0        |40.0         |50.0        
|16           |175.546      |12           |190.0        |8.0          |45.0        
|16           |185.546      |12           |170.0        |8.0          |45.0        
|16           |188.546      |14           |170.0        |5.0          |45.0        
|16           |198.546      |14           |160.0        |5.0          |45.0        
|16           |203.546      |17           |160.0        |0.0          |45.0        
|16           |213.546      |17           |140.0        |0.0          |45.0        
|16           |282.0        |16           |140.0        |0.0          |40.0        
|16           |292.0        |16           |120.0        |0.0          |40.0        
|16           |294.0        |15           |120.0        |2.0          |40.0        
|16           |304.0        |15           |100.0        |2.0          |40.0        
|16           |310.0        |11           |100.0        |8.0          |40.0        
|16           |320.0        |11           |60.0         |8.0          |40.0        
|16           |371.0        |9            |60.0         |10.0         |35.0        
|16           |381.0        |9            |40.0         |10.0         |35.0        
|16           |653.0        |13           |40.0         |5.0          |35.0        
|16           |663.0        |13           |30.0         |5.0          |35.0        
|16           |918.0        |10           |30.0         |10.0         |40.0        
|16           |928.0        |10           |0.0          |10.0         |40.0        
|16           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |180.0        |40.0         |50.0        
|21           |35.0         |22           |180.0        |40.0         |15.0        
|21           |45.0         |22           |140.0        |40.0         |15.0        
|21           |47.0         |20           |140.0        |42.0         |15.0        
|21           |57.0         |20           |130.0        |42.0         |15.0        
|21           |279.615      |19           |130.0        |42.0         |10.0        
|21           |289.615      |19           |90.0         |42.0         |10.0        
|21           |295.0        |18           |90.0         |44.0         |5.0         
|21           |305.0        |18           |70.0         |44.0         |5.0         
|21           |309.0        |21           |70.0         |40.0         |5.0         
|21           |319.0        |21           |60.0         |40.0         |5.0         
|21           |321.0        |23           |60.0         |38.0         |5.0         
|21           |331.0        |23           |30.0         |38.0         |5.0         
|21           |784.0        |25           |30.0         |35.0         |5.0         
|21           |794.0        |25           |10.0         |35.0         |5.0         
|21           |914.0        |24           |10.0         |38.0         |15.0        
|21           |924.0        |24           |0.0          |38.0         |15.0        
|21           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
