C201_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasibile: True
solver runtime: 0.43254804611206055
objective function value: 361.79650596844436
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|5            |0.0          |0            |140.0        |40.0         |50.0        
|5            |967.0        |49           |140.0        |48.0         |20.0        
|5            |1057.0       |49           |130.0        |48.0         |20.0        
|5            |1819.0       |40           |130.0        |36.0         |18.0        
|5            |1909.0       |40           |120.0        |36.0         |18.0        
|5            |1913.472     |44           |120.0        |32.0         |20.0        
|5            |2003.472     |44           |110.0        |32.0         |20.0        
|5            |2009.0       |46           |110.0        |34.0         |25.0        
|5            |2099.0       |46           |80.0         |34.0         |25.0        
|5            |2105.403     |45           |80.0         |30.0         |30.0        
|5            |2195.403     |45           |70.0         |30.0         |30.0        
|5            |2292.0       |50           |70.0         |26.0         |32.0        
|5            |2382.0       |50           |60.0         |26.0         |32.0        
|5            |2480.0       |47           |60.0         |30.0         |35.0        
|5            |2570.0       |47           |50.0         |30.0         |35.0        
|5            |2573.0       |43           |50.0         |33.0         |35.0        
|5            |2663.0       |43           |40.0         |33.0         |35.0        
|5            |2666.0       |42           |40.0         |33.0         |32.0        
|5            |2756.0       |42           |20.0         |33.0         |32.0        
|5            |2758.0       |41           |20.0         |35.0         |32.0        
|5            |2848.0       |41           |10.0         |35.0         |32.0        
|5            |3016.0       |48           |10.0         |36.0         |40.0        
|5            |3106.0       |48           |0.0          |36.0         |40.0        
|5            |3244.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |90.0         |40.0         |50.0        
|21           |25.0         |5            |90.0         |42.0         |65.0        
|21           |115.0        |5            |80.0         |42.0         |65.0        
|21           |213.0        |2            |80.0         |45.0         |70.0        
|21           |303.0        |2            |50.0         |45.0         |70.0        
|21           |311.602      |1            |50.0         |52.0         |75.0        
|21           |401.602      |1            |40.0         |52.0         |75.0        
|21           |1073.0       |7            |40.0         |58.0         |70.0        
|21           |1163.0       |7            |20.0         |58.0         |70.0        
|21           |1167.123     |3            |20.0         |62.0         |69.0        
|21           |1257.123     |3            |10.0         |62.0         |69.0        
|21           |1261.0       |4            |10.0         |60.0         |66.0        
|21           |1351.0       |4            |0.0          |60.0         |66.0        
|21           |3244.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|22           |0.0          |0            |630.0        |40.0         |50.0        
|22           |10.0         |20           |630.0        |30.0         |50.0        
|22           |100.0        |20           |620.0        |30.0         |50.0        
|22           |102.828      |22           |620.0        |28.0         |52.0        
|22           |192.828      |22           |600.0        |28.0         |52.0        
|22           |196.434      |24           |600.0        |25.0         |50.0        
|22           |286.434      |24           |590.0        |25.0         |50.0        
|22           |289.262      |27           |590.0        |23.0         |52.0        
|22           |379.262      |27           |580.0        |23.0         |52.0        
|22           |383.505      |30           |580.0        |20.0         |55.0        
|22           |473.505      |30           |570.0        |20.0         |55.0        
|22           |478.505      |29           |570.0        |20.0         |50.0        
|22           |568.505      |29           |560.0        |20.0         |50.0        
|22           |577.449      |6            |560.0        |16.0         |42.0        
|22           |667.449      |6            |540.0        |16.0         |42.0        
|22           |673.774      |32           |540.0        |10.0         |40.0        
|22           |763.774      |32           |510.0        |10.0         |40.0        
|22           |765.774      |33           |510.0        |8.0          |40.0        
|22           |855.774      |33           |470.0        |8.0          |40.0        
|22           |861.159      |31           |470.0        |10.0         |35.0        
|22           |951.159      |31           |450.0        |10.0         |35.0        
|22           |956.159      |35           |450.0        |5.0          |35.0        
