RC106_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 1388.2686760425568
objective function value: 346.5054460682916
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |170.0        |40.0         |50.0        
|0            |35.0         |2            |170.0        |22.0         |75.0        
|0            |45.0         |2            |140.0        |22.0         |75.0        
|0            |55.198       |5            |140.0        |20.0         |85.0        
|0            |65.198       |5            |120.0        |20.0         |85.0        
|0            |76.0         |8            |120.0        |15.0         |80.0        
|0            |86.0         |8            |110.0        |15.0         |80.0        
|0            |91.0         |7            |110.0        |15.0         |75.0        
|0            |101.0        |7            |90.0         |15.0         |75.0        
|0            |104.0        |6            |90.0         |18.0         |75.0        
|0            |114.0        |6            |70.0         |18.0         |75.0        
|0            |138.615      |4            |70.0         |20.0         |80.0        
|0            |148.615      |4            |30.0         |20.0         |80.0        
|0            |154.0        |3            |30.0         |22.0         |85.0        
|0            |164.0        |3            |20.0         |22.0         |85.0        
|0            |190.0        |1            |20.0         |25.0         |85.0        
|0            |200.0        |1            |0.0          |25.0         |85.0        
|0            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |190.0        |40.0         |50.0        
|3            |44.0         |11           |190.0        |8.0          |40.0        
|3            |54.0         |11           |150.0        |8.0          |40.0        
|3            |60.0         |15           |150.0        |2.0          |40.0        
|3            |70.0         |15           |130.0        |2.0          |40.0        
|3            |72.0         |16           |130.0        |0.0          |40.0        
|3            |82.0         |16           |110.0        |0.0          |40.0        
|3            |89.071       |14           |110.0        |5.0          |45.0        
|3            |99.071       |14           |100.0        |5.0          |45.0        
|3            |102.071      |12           |100.0        |8.0          |45.0        
|3            |112.071      |12           |80.0         |8.0          |45.0        
|3            |121.0        |10           |80.0         |10.0         |40.0        
|3            |131.0        |10           |50.0         |10.0         |40.0        
|3            |136.0        |9            |50.0         |10.0         |35.0        
|3            |146.0        |9            |30.0         |10.0         |35.0        
|3            |167.82       |13           |30.0         |5.0          |35.0        
|3            |177.82       |13           |20.0         |5.0          |35.0        
|3            |189.0        |17           |20.0         |0.0          |45.0        
|3            |199.0        |17           |0.0          |0.0          |45.0        
|3            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |180.0        |40.0         |50.0        
|17           |50.0         |23           |180.0        |38.0         |5.0         
|17           |60.0         |23           |150.0        |38.0         |5.0         
|17           |62.0         |21           |150.0        |40.0         |5.0         
|17           |72.0         |21           |140.0        |40.0         |5.0         
|17           |76.0         |18           |140.0        |44.0         |5.0         
|17           |86.0         |18           |120.0        |44.0         |5.0         
|17           |91.385       |19           |120.0        |42.0         |10.0        
|17           |101.385      |19           |80.0         |42.0         |10.0        
|17           |107.0        |20           |80.0         |42.0         |15.0        
|17           |117.0        |20           |70.0         |42.0         |15.0        
|17           |137.0        |22           |70.0         |40.0         |15.0        
|17           |147.0        |22           |30.0         |40.0         |15.0        
|17           |172.56       |25           |30.0         |35.0         |5.0         
|17           |182.56       |25           |10.0         |35.0         |5.0         
|17           |193.0        |24           |10.0         |38.0         |15.0        
|17           |203.0        |24           |0.0          |38.0         |15.0        
|17           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
