RC201_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 479.53836393356323
objective function value: 686.3116471261382
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|3            |0.0          |0            |180.0        |40.0         |50.0        
|3            |80.0         |33           |180.0        |85.0         |25.0        
|3            |90.0         |33           |170.0        |85.0         |25.0        
|3            |165.0        |31           |170.0        |88.0         |35.0        
|3            |175.0        |31           |150.0        |88.0         |35.0        
|3            |194.0        |29           |150.0        |90.0         |35.0        
|3            |204.0        |29           |140.0        |90.0         |35.0        
|3            |236.398      |27           |140.0        |95.0         |35.0        
|3            |246.398      |27           |120.0        |95.0         |35.0        
|3            |255.0        |30           |120.0        |88.0         |30.0        
|3            |265.0        |30           |110.0        |88.0         |30.0        
|3            |269.0        |28           |110.0        |92.0         |30.0        
|3            |279.0        |28           |100.0        |92.0         |30.0        
|3            |529.0        |26           |100.0        |95.0         |30.0        
|3            |539.0        |26           |70.0         |95.0         |30.0        
|3            |550.18       |34           |70.0         |85.0         |35.0        
|3            |560.18       |34           |40.0         |85.0         |35.0        
|3            |573.18       |50           |40.0         |72.0         |35.0        
|3            |583.18       |50           |10.0         |72.0         |35.0        
|3            |741.0        |32           |10.0         |87.0         |30.0        
|3            |751.0        |32           |0.0          |87.0         |30.0        
|3            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |200.0        |40.0         |50.0        
|7            |35.355       |14           |200.0        |5.0          |45.0        
|7            |45.355       |14           |190.0        |5.0          |45.0        
|7            |225.0        |47           |190.0        |2.0          |45.0        
|7            |235.0        |47           |180.0        |2.0          |45.0        
|7            |255.0        |16           |180.0        |0.0          |40.0        
|7            |265.0        |16           |160.0        |0.0          |40.0        
|7            |267.0        |15           |160.0        |2.0          |40.0        
|7            |277.0        |15           |140.0        |2.0          |40.0        
|7            |300.0        |12           |140.0        |8.0          |45.0        
|7            |310.0        |12           |120.0        |8.0          |45.0        
|7            |315.0        |11           |120.0        |8.0          |40.0        
