RC204_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 3600.0574798583984
objective function value: 444.9661156001871
MIP gap: 0.5302327392115935
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |200.0        |40.0         |50.0        
|0            |142.566      |12           |200.0        |8.0          |45.0        
|0            |152.566      |12           |180.0        |8.0          |45.0        
|0            |242.0        |14           |180.0        |5.0          |45.0        
|0            |252.0        |14           |170.0        |5.0          |45.0        
|0            |255.0        |47           |170.0        |2.0          |45.0        
|0            |265.0        |47           |160.0        |2.0          |45.0        
|0            |267.0        |17           |160.0        |0.0          |45.0        
|0            |277.0        |17           |140.0        |0.0          |45.0        
|0            |282.0        |16           |140.0        |0.0          |40.0        
|0            |292.0        |16           |120.0        |0.0          |40.0        
|0            |294.0        |15           |120.0        |2.0          |40.0        
|0            |304.0        |15           |100.0        |2.0          |40.0        
|0            |315.0        |11           |100.0        |8.0          |40.0        
|0            |325.0        |11           |60.0         |8.0          |40.0        
|0            |491.0        |9            |60.0         |10.0         |35.0        
|0            |501.0        |9            |40.0         |10.0         |35.0        
|0            |653.0        |13           |40.0         |5.0          |35.0        
|0            |663.0        |13           |30.0         |5.0          |35.0        
|0            |670.071      |10           |30.0         |10.0         |40.0        
|0            |680.071      |10           |0.0          |10.0         |40.0        
|0            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |390.0        |40.0         |50.0        
|8            |30.806       |41           |390.0        |58.0         |75.0        
|8            |40.806       |41           |370.0        |58.0         |75.0        
|8            |46.637       |42           |370.0        |55.0         |80.0        
|8            |56.637       |42           |360.0        |55.0         |80.0        
|8            |217.0        |44           |360.0        |55.0         |82.0        
|8            |227.0        |44           |350.0        |55.0         |82.0        
|8            |312.404      |39           |350.0        |60.0         |80.0        
|8            |322.404      |39           |340.0        |60.0         |80.0        
|8            |324.404      |38           |340.0        |62.0         |80.0        
|8            |334.404      |38           |310.0        |62.0         |80.0        
|8            |338.009      |37           |310.0        |65.0         |82.0        
|8            |348.009      |37           |300.0        |65.0         |82.0        
|8            |351.615      |35           |300.0        |67.0         |85.0        
|8            |361.615      |35           |280.0        |67.0         |85.0        
|8            |363.615      |36           |280.0        |65.0         |85.0        
|8            |373.615      |36           |240.0        |65.0         |85.0        
|8            |378.615      |40           |240.0        |60.0         |85.0        
|8            |388.615      |40           |210.0        |60.0         |85.0        
|8            |393.615      |43           |210.0        |55.0         |85.0        
|8            |403.615      |43           |190.0        |55.0         |85.0        
|8            |433.615      |1            |190.0        |25.0         |85.0        
|8            |443.615      |1            |170.0        |25.0         |85.0        
|8            |446.615      |3            |170.0        |22.0         |85.0        
|8            |456.615      |3            |160.0        |22.0         |85.0        
|8            |458.615      |5            |160.0        |20.0         |85.0        
|8            |468.615      |5            |140.0        |20.0         |85.0        
|8            |471.615      |45           |140.0        |20.0         |82.0        
|8            |481.615      |45           |130.0        |20.0         |82.0        
|8            |487.0        |8            |130.0        |15.0         |80.0        
|8            |497.0        |8            |120.0        |15.0         |80.0        
|8            |632.0        |46           |120.0        |18.0         |80.0        
|8            |642.0        |46           |110.0        |18.0         |80.0        
|8            |644.0        |4            |110.0        |20.0         |80.0        
|8            |654.0        |4            |70.0         |20.0         |80.0        
|8            |661.071      |7            |70.0         |15.0         |75.0        
|8            |671.071      |7            |50.0         |15.0         |75.0        
|8            |674.071      |6            |50.0         |18.0         |75.0        
|8            |684.071      |6            |30.0         |18.0         |75.0        
|8            |688.071      |2            |30.0         |22.0         |75.0        
|8            |698.071      |2            |0.0          |22.0         |75.0        
|8            |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|13           |0.0          |0            |380.0        |40.0         |50.0        
|13           |35.341       |50           |380.0        |72.0         |35.0        
|13           |45.341       |50           |350.0        |72.0         |35.0        
|13           |120.997      |34           |350.0        |85.0         |35.0        
|13           |130.997      |34           |320.0        |85.0         |35.0        
|13           |133.997      |31           |320.0        |88.0         |35.0        
|13           |143.997      |31           |300.0        |88.0         |35.0        
|13           |145.997      |29           |300.0        |90.0         |35.0        
|13           |155.997      |29           |290.0        |90.0         |35.0        
|13           |160.997      |27           |290.0        |95.0         |35.0        
|13           |170.997      |27           |270.0        |95.0         |35.0        
|13           |175.997      |26           |270.0        |95.0         |30.0        
|13           |185.997      |26           |240.0        |95.0         |30.0        
|13           |188.997      |28           |240.0        |92.0         |30.0        
|13           |198.997      |28           |230.0        |92.0         |30.0        
|13           |202.997      |30           |230.0        |88.0         |30.0        
|13           |212.997      |30           |220.0        |88.0         |30.0        
|13           |213.997      |32           |220.0        |87.0         |30.0        
|13           |223.997      |32           |210.0        |87.0         |30.0        
|13           |229.382      |33           |210.0        |85.0         |25.0        
|13           |239.382      |33           |200.0        |85.0         |25.0        
|13           |285.0        |18           |200.0        |44.0         |5.0         
|13           |295.0        |18           |180.0        |44.0         |5.0         
|13           |297.0        |48           |180.0        |42.0         |5.0         
|13           |307.0        |48           |170.0        |42.0         |5.0         
|13           |309.0        |21           |170.0        |40.0         |5.0         
|13           |319.0        |21           |160.0        |40.0         |5.0         
|13           |321.0        |23           |160.0        |38.0         |5.0         
|13           |331.0        |23           |130.0        |38.0         |5.0         
|13           |784.0        |25           |130.0        |35.0         |5.0         
|13           |794.0        |25           |110.0        |35.0         |5.0         
|13           |802.602      |19           |110.0        |42.0         |10.0        
|13           |812.602      |19           |70.0         |42.0         |10.0        
|13           |814.602      |49           |70.0         |42.0         |12.0        
|13           |824.602      |49           |60.0         |42.0         |12.0        
|13           |827.602      |20           |60.0         |42.0         |15.0        
|13           |837.602      |20           |50.0         |42.0         |15.0        
|13           |839.602      |22           |50.0         |40.0         |15.0        
|13           |849.602      |22           |10.0         |40.0         |15.0        
|13           |914.0        |24           |10.0         |38.0         |15.0        
|13           |924.0        |24           |0.0          |38.0         |15.0        
|13           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
