RC205_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 309.5978889465332
objective function value: 338.92940106418035
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|13           |0.0          |0            |180.0        |40.0         |50.0        
|13           |231.0        |23           |180.0        |38.0         |5.0         
|13           |241.0        |23           |150.0        |38.0         |5.0         
|13           |243.0        |21           |150.0        |40.0         |5.0         
|13           |253.0        |21           |140.0        |40.0         |5.0         
|13           |306.0        |18           |140.0        |44.0         |5.0         
|13           |316.0        |18           |120.0        |44.0         |5.0         
|13           |428.0        |19           |120.0        |42.0         |10.0        
|13           |438.0        |19           |80.0         |42.0         |10.0        
|13           |486.0        |22           |80.0         |40.0         |15.0        
|13           |496.0        |22           |40.0         |40.0         |15.0        
|13           |699.0        |20           |40.0         |42.0         |15.0        
|13           |709.0        |20           |30.0         |42.0         |15.0        
|13           |821.0        |25           |30.0         |35.0         |5.0         
|13           |831.0        |25           |10.0         |35.0         |5.0         
|13           |841.44       |24           |10.0         |38.0         |15.0        
|13           |851.44       |24           |0.0          |38.0         |15.0        
|13           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|23           |0.0          |0            |190.0        |40.0         |50.0        
|23           |43.0         |12           |190.0        |8.0          |45.0        
|23           |53.0         |12           |170.0        |8.0          |45.0        
|23           |56.0         |14           |170.0        |5.0          |45.0        
|23           |66.0         |14           |160.0        |5.0          |45.0        
|23           |204.0        |16           |160.0        |0.0          |40.0        
|23           |214.0        |16           |140.0        |0.0          |40.0        
|23           |264.0        |15           |140.0        |2.0          |40.0        
|23           |274.0        |15           |120.0        |2.0          |40.0        
|23           |285.0        |11           |120.0        |8.0          |40.0        
|23           |295.0        |11           |80.0         |8.0          |40.0        
|23           |401.0        |9            |80.0         |10.0         |35.0        
|23           |411.0        |9            |60.0         |10.0         |35.0        
|23           |535.0        |10           |60.0         |10.0         |40.0        
|23           |545.0        |10           |30.0         |10.0         |40.0        
|23           |683.0        |13           |30.0         |5.0          |35.0        
|23           |693.0        |13           |20.0         |5.0          |35.0        
|23           |704.18       |17           |20.0         |0.0          |45.0        
|23           |714.18       |17           |0.0          |0.0          |45.0        
|23           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |170.0        |40.0         |50.0        
|24           |30.806       |2            |170.0        |22.0         |75.0        
|24           |40.806       |2            |140.0        |22.0         |75.0        
|24           |393.0        |6            |140.0        |18.0         |75.0        
|24           |403.0        |6            |120.0        |18.0         |75.0        
|24           |406.0        |7            |120.0        |15.0         |75.0        
|24           |416.0        |7            |100.0        |15.0         |75.0        
|24           |421.0        |8            |100.0        |15.0         |80.0        
|24           |431.0        |8            |90.0         |15.0         |80.0        
|24           |520.0        |5            |90.0         |20.0         |85.0        
|24           |530.0        |5            |70.0         |20.0         |85.0        
|24           |703.929      |3            |70.0         |22.0         |85.0        
|24           |713.929      |3            |60.0         |22.0         |85.0        
|24           |716.929      |1            |60.0         |25.0         |85.0        
|24           |726.929      |1            |40.0         |25.0         |85.0        
|24           |734.0        |4            |40.0         |20.0         |80.0        
|24           |744.0        |4            |0.0          |20.0         |80.0        
|24           |960.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
