RC108_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 3600.031580924988
objective function value: 294.99436895682663
MIP gap: 0.5925294344856452
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|5            |0.0          |0            |180.0        |40.0         |50.0        
|5            |82.0         |22           |180.0        |40.0         |15.0        
|5            |92.0         |22           |140.0        |40.0         |15.0        
|5            |94.0         |20           |140.0        |42.0         |15.0        
|5            |104.0        |20           |130.0        |42.0         |15.0        
|5            |109.0        |19           |130.0        |42.0         |10.0        
|5            |119.0        |19           |90.0         |42.0         |10.0        
|5            |130.0        |18           |90.0         |44.0         |5.0         
|5            |140.0        |18           |70.0         |44.0         |5.0         
|5            |148.56       |21           |70.0         |40.0         |5.0         
|5            |158.56       |21           |60.0         |40.0         |5.0         
|5            |160.56       |23           |60.0         |38.0         |5.0         
|5            |170.56       |23           |30.0         |38.0         |5.0         
|5            |173.56       |25           |30.0         |35.0         |5.0         
|5            |183.56       |25           |10.0         |35.0         |5.0         
|5            |194.0        |24           |10.0         |38.0         |15.0        
|5            |204.0        |24           |0.0          |38.0         |15.0        
|5            |239.355      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |190.0        |40.0         |50.0        
|17           |32.388       |12           |190.0        |8.0          |45.0        
|17           |42.388       |12           |170.0        |8.0          |45.0        
|17           |45.388       |14           |170.0        |5.0          |45.0        
|17           |55.388       |14           |160.0        |5.0          |45.0        
|17           |60.388       |17           |160.0        |0.0          |45.0        
|17           |70.388       |17           |140.0        |0.0          |45.0        
|17           |75.388       |16           |140.0        |0.0          |40.0        
|17           |85.388       |16           |120.0        |0.0          |40.0        
|17           |87.388       |15           |120.0        |2.0          |40.0        
|17           |97.388       |15           |100.0        |2.0          |40.0        
|17           |103.219      |13           |100.0        |5.0          |35.0        
|17           |113.219      |13           |90.0         |5.0          |35.0        
|17           |118.219      |9            |90.0         |10.0         |35.0        
|17           |128.219      |9            |70.0         |10.0         |35.0        
|17           |149.0        |11           |70.0         |8.0          |40.0        
|17           |159.0        |11           |30.0         |8.0          |40.0        
|17           |161.0        |10           |30.0         |10.0         |40.0        
|17           |171.0        |10           |0.0          |10.0         |40.0        
|17           |239.355      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |170.0        |40.0         |50.0        
|18           |46.0         |2            |170.0        |22.0         |75.0        
|18           |56.0         |2            |140.0        |22.0         |75.0        
|18           |60.0         |6            |140.0        |18.0         |75.0        
|18           |70.0         |6            |120.0        |18.0         |75.0        
|18           |73.0         |7            |120.0        |15.0         |75.0        
|18           |83.0         |7            |100.0        |15.0         |75.0        
|18           |88.0         |8            |100.0        |15.0         |80.0        
|18           |98.0         |8            |90.0         |15.0         |80.0        
|18           |103.0        |4            |90.0         |20.0         |80.0        
|18           |113.0        |4            |50.0         |20.0         |80.0        
|18           |118.0        |5            |50.0         |20.0         |85.0        
|18           |128.0        |5            |30.0         |20.0         |85.0        
|18           |130.0        |3            |30.0         |22.0         |85.0        
|18           |140.0        |3            |20.0         |22.0         |85.0        
|18           |191.0        |1            |20.0         |25.0         |85.0        
|18           |201.0        |1            |0.0          |25.0         |85.0        
|18           |239.355      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
