RC206_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 1000.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 3600.0440969467163
objective function value: 611.6770054777829
MIP gap: 0.3636042957174198
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |200.0        |40.0         |50.0        
|0            |163.0        |12           |200.0        |8.0          |45.0        
|0            |173.0        |12           |180.0        |8.0          |45.0        
|0            |176.0        |14           |180.0        |5.0          |45.0        
|0            |186.0        |14           |170.0        |5.0          |45.0        
|0            |189.0        |47           |170.0        |2.0          |45.0        
|0            |199.0        |47           |160.0        |2.0          |45.0        
|0            |204.385      |16           |160.0        |0.0          |40.0        
|0            |214.385      |16           |140.0        |0.0          |40.0        
|0            |354.0        |15           |140.0        |2.0          |40.0        
|0            |364.0        |15           |120.0        |2.0          |40.0        
|0            |375.0        |11           |120.0        |8.0          |40.0        
|0            |385.0        |11           |80.0         |8.0          |40.0        
|0            |459.0        |10           |80.0         |10.0         |40.0        
|0            |469.0        |10           |50.0         |10.0         |40.0        
|0            |474.0        |9            |50.0         |10.0         |35.0        
|0            |484.0        |9            |30.0         |10.0         |35.0        
|0            |593.0        |13           |30.0         |5.0          |35.0        
|0            |603.0        |13           |20.0         |5.0          |35.0        
|0            |854.18       |17           |20.0         |0.0          |45.0        
|0            |864.18       |17           |0.0          |0.0          |45.0        
|0            |959.277      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |180.0        |40.0         |50.0        
|1            |170.169      |33           |180.0        |85.0         |25.0        
|1            |180.169      |33           |170.0        |85.0         |25.0        
|1            |186.0        |30           |170.0        |88.0         |30.0        
|1            |196.0        |30           |160.0        |88.0         |30.0        
|1            |286.169      |31           |160.0        |88.0         |35.0        
|1            |296.169      |31           |140.0        |88.0         |35.0        
|1            |298.169      |29           |140.0        |90.0         |35.0        
|1            |308.169      |29           |130.0        |90.0         |35.0        
|1            |313.169      |27           |130.0        |95.0         |35.0        
|1            |323.169      |27           |110.0        |95.0         |35.0        
|1            |329.0        |28           |110.0        |92.0         |30.0        
|1            |339.0        |28           |100.0        |92.0         |30.0        
|1            |469.0        |26           |100.0        |95.0         |30.0        
|1            |479.0        |26           |70.0         |95.0         |30.0        
|1            |561.0        |32           |70.0         |87.0         |30.0        
|1            |571.0        |32           |60.0         |87.0         |30.0        
|1            |576.385      |34           |60.0         |85.0         |35.0        
|1            |586.385      |34           |30.0         |85.0         |35.0        
|1            |599.385      |50           |30.0         |72.0         |35.0        
|1            |609.385      |50           |0.0          |72.0         |35.0        
|1            |959.277      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |190.0        |40.0         |50.0        
|4            |92.0         |2            |190.0        |22.0         |75.0        
|4            |102.0        |2            |160.0        |22.0         |75.0        
|4            |267.0        |45           |160.0        |20.0         |82.0        
|4            |277.0        |45           |150.0        |20.0         |82.0        
|4            |280.0        |5            |150.0        |20.0         |85.0        
|4            |290.0        |5            |130.0        |20.0         |85.0        
|4            |429.0        |46           |130.0        |18.0         |80.0        
|4            |439.0        |46           |120.0        |18.0         |80.0        
|4            |442.0        |8            |120.0        |15.0         |80.0        
|4            |452.0        |8            |110.0        |15.0         |80.0        
|4            |457.0        |7            |110.0        |15.0         |75.0        
|4            |467.0        |7            |90.0         |15.0         |75.0        
|4            |470.0        |6            |90.0         |18.0         |75.0        
|4            |480.0        |6            |70.0         |18.0         |75.0        
|4            |584.0        |4            |70.0         |20.0         |80.0        
|4            |594.0        |4            |30.0         |20.0         |80.0        
|4            |651.0        |3            |30.0         |22.0         |85.0        
|4            |661.0        |3            |20.0         |22.0         |85.0        
|4            |853.0        |1            |20.0         |25.0         |85.0        
|4            |863.0        |1            |0.0          |25.0         |85.0        
|4            |959.277      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |200.0        |40.0         |50.0        
|5            |145.0        |42           |200.0        |55.0         |80.0        
|5            |155.0        |42           |190.0        |55.0         |80.0        
|5            |157.0        |44           |190.0        |55.0         |82.0        
|5            |167.0        |44           |180.0        |55.0         |82.0        
|5            |206.0        |39           |180.0        |60.0         |80.0        
|5            |216.0        |39           |170.0        |60.0         |80.0        
|5            |218.0        |38           |170.0        |62.0         |80.0        
|5            |228.0        |38           |140.0        |62.0         |80.0        
|5            |254.0        |36           |140.0        |65.0         |85.0        
|5            |264.0        |36           |100.0        |65.0         |85.0        
|5            |269.0        |40           |100.0        |60.0         |85.0        
|5            |279.0        |40           |70.0         |60.0         |85.0        
|5            |514.0        |43           |70.0         |55.0         |85.0        
|5            |524.0        |43           |50.0         |55.0         |85.0        
|5            |534.44       |41           |50.0         |58.0         |75.0        
|5            |544.44       |41           |30.0         |58.0         |75.0        
|5            |597.0        |35           |30.0         |67.0         |85.0        
|5            |607.0        |35           |10.0         |67.0         |85.0        
|5            |610.606      |37           |10.0         |65.0         |82.0        
|5            |620.606      |37           |0.0          |65.0         |82.0        
|5            |959.277      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |200.0        |40.0         |50.0        
|21           |315.0        |22           |200.0        |40.0         |15.0        
|21           |325.0        |22           |160.0        |40.0         |15.0        
|21           |381.0        |23           |160.0        |38.0         |5.0         
|21           |391.0        |23           |130.0        |38.0         |5.0         
|21           |393.0        |21           |130.0        |40.0         |5.0         
|21           |403.0        |21           |120.0        |40.0         |5.0         
|21           |408.385      |19           |120.0        |42.0         |10.0        
|21           |418.385      |19           |80.0         |42.0         |10.0        
|21           |497.72       |49           |80.0         |42.0         |12.0        
|21           |507.72       |49           |70.0         |42.0         |12.0        
|21           |515.0        |18           |70.0         |44.0         |5.0         
|21           |525.0        |18           |50.0         |44.0         |5.0         
|21           |664.0        |48           |50.0         |42.0         |5.0         
|21           |674.0        |48           |40.0         |42.0         |5.0         
|21           |681.0        |25           |40.0         |35.0         |5.0         
|21           |691.0        |25           |20.0         |35.0         |5.0         
|21           |701.44       |24           |20.0         |38.0         |15.0        
|21           |711.44       |24           |10.0         |38.0         |15.0        
|21           |717.0        |20           |10.0         |42.0         |15.0        
|21           |727.0        |20           |0.0          |42.0         |15.0        
|21           |959.277      |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
