R105_100
====================================================================================
customer quantity: 100
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.1239218711853
objective function value: 1369.0747837104798
MIP gap: 0.051021356170902095
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |93.0         |35.0         |35.0        
|0            |52.0         |21           |93.0         |45.0         |20.0        
|0            |62.0         |21           |82.0         |45.0         |20.0        
|0            |68.0         |73           |82.0         |44.0         |17.0        
|0            |78.0         |73           |73.0         |44.0         |17.0        
|0            |85.81        |75           |73.0         |49.0         |11.0        
|0            |95.81        |75           |55.0         |49.0         |11.0        
|0            |99.933       |22           |55.0         |45.0         |10.0        
|0            |109.933      |22           |37.0         |45.0         |10.0        
|0            |117.0        |41           |37.0         |42.0         |7.0         
|0            |127.0        |41           |32.0         |42.0         |7.0         
|0            |150.0        |56           |32.0         |53.0         |12.0        
|0            |160.0        |56           |26.0         |53.0         |12.0        
|0            |169.0        |74           |26.0         |46.0         |13.0        
|0            |179.0        |74           |18.0         |46.0         |13.0        
|0            |210.0        |58           |18.0         |36.0         |26.0        
|0            |220.0        |58           |0.0          |36.0         |26.0        
|0            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |100.0        |35.0         |35.0        
|1            |24.0         |5            |100.0        |15.0         |30.0        
|1            |34.0         |5            |74.0         |15.0         |30.0        
|1            |72.871       |61           |74.0         |12.0         |24.0        
|1            |82.871       |61           |61.0         |12.0         |24.0        
|1            |87.343       |85           |61.0         |16.0         |22.0        
|1            |97.343       |85           |20.0         |16.0         |22.0        
|1            |103.0        |99           |20.0         |20.0         |26.0        
|1            |113.0        |99           |11.0         |20.0         |26.0        
|1            |125.0        |96           |11.0         |22.0         |27.0        
|1            |135.0        |96           |0.0          |22.0         |27.0        
|1            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |50.0         |35.0         |35.0        
|3            |34.928       |63           |50.0         |27.0         |69.0        
|3            |44.928       |63           |40.0         |27.0         |69.0        
|3            |63.0         |64           |40.0         |15.0         |77.0        
|3            |73.0         |64           |31.0         |15.0         |77.0        
|3            |86.0         |11           |31.0         |20.0         |65.0        
|3            |96.0         |11           |19.0         |20.0         |65.0        
|3            |107.18       |90           |19.0         |31.0         |67.0        
|3            |117.18       |90           |16.0         |31.0         |67.0        
|3            |144.0        |10           |16.0         |30.0         |60.0        
|3            |154.0        |10           |0.0          |30.0         |60.0        
|3            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|4            |0.0          |0            |83.0         |35.0         |35.0        
|4            |55.509       |2            |83.0         |35.0         |17.0        
|4            |65.509       |2            |76.0         |35.0         |17.0        
|4            |78.509       |15           |76.0         |30.0         |5.0         
|4            |88.509       |15           |68.0         |30.0         |5.0         
|4            |95.789       |57           |68.0         |32.0         |12.0        
|4            |105.789      |57           |61.0         |32.0         |12.0        
|4            |113.0        |87           |61.0         |28.0         |18.0        
|4            |123.0        |87           |35.0         |28.0         |18.0        
|4            |127.243      |97           |35.0         |25.0         |21.0        
|4            |137.243      |97           |23.0         |25.0         |21.0        
|4            |149.0        |13           |23.0         |30.0         |25.0        
|4            |159.0        |13           |0.0          |30.0         |25.0        
|4            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |58.0         |35.0         |35.0        
|5            |27.0         |27           |58.0         |35.0         |40.0        
|5            |37.0         |27           |42.0         |35.0         |40.0        
|5            |44.28        |69           |42.0         |37.0         |47.0        
|5            |54.28        |69           |36.0         |37.0         |47.0        
|5            |93.0         |76           |36.0         |49.0         |42.0        
|5            |103.0        |76           |23.0         |49.0         |42.0        
|5            |114.0        |50           |23.0         |47.0         |47.0        
|5            |124.0        |50           |10.0         |47.0         |47.0        
|5            |181.0        |1            |10.0         |41.0         |49.0        
|5            |191.0        |1            |0.0          |41.0         |49.0        
|5            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|6            |0.0          |0            |30.0         |35.0         |35.0        
|6            |106.838      |6            |30.0         |25.0         |30.0        
|6            |116.838      |6            |27.0         |25.0         |30.0        
|6            |120.0        |94           |27.0         |26.0         |27.0        
|6            |130.0        |94           |0.0          |26.0         |27.0        
|6            |229.541      |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|8            |0.0          |0            |158.0        |35.0         |35.0        
|8            |40.0         |31           |158.0        |31.0         |52.0        
|8            |50.0         |31           |131.0        |31.0         |52.0        
|8            |62.042       |30           |131.0        |40.0         |60.0        
|8            |72.042       |30           |110.0        |40.0         |60.0        
|8            |81.261       |51           |110.0        |49.0         |58.0        
|8            |91.261       |51           |100.0        |49.0         |58.0        
|8            |97.586       |9            |100.0        |55.0         |60.0        
|8            |107.586      |9            |84.0         |55.0         |60.0        
|8            |113.586      |81           |84.0         |55.0         |54.0        
|8            |123.586      |81           |58.0         |55.0         |54.0        
