R110_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.048943042755
objective function value: 731.2541585202704
MIP gap: 0.3121524795426121
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |43.0         |35.0         |35.0        
|0            |105.0        |50           |43.0         |47.0         |47.0        
|0            |115.0        |50           |30.0         |47.0         |47.0        
|0            |127.972      |3            |30.0         |55.0         |45.0        
|0            |137.972      |3            |17.0         |55.0         |45.0        
|0            |156.0        |26           |17.0         |45.0         |30.0        
|0            |166.0        |26           |0.0          |45.0         |30.0        
|0            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |47.0         |35.0         |35.0        
|1            |54.0         |6            |47.0         |25.0         |30.0        
|1            |64.0         |6            |44.0         |25.0         |30.0        
|1            |77.0         |18           |44.0         |20.0         |40.0        
|1            |87.0         |18           |32.0         |20.0         |40.0        
|1            |97.0         |7            |32.0         |20.0         |50.0        
|1            |107.0        |7            |27.0         |20.0         |50.0        
|1            |119.207      |8            |27.0         |10.0         |43.0        
|1            |129.207      |8            |18.0         |10.0         |43.0        
|1            |135.61       |45           |18.0         |6.0          |38.0        
|1            |145.61       |45           |2.0          |6.0          |38.0        
|1            |189.0        |17           |2.0          |5.0          |30.0        
|1            |199.0        |17           |0.0          |5.0          |30.0        
|1            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |155.0        |35.0         |35.0        
|3            |24.0         |31           |155.0        |31.0         |52.0        
|3            |34.0         |31           |128.0        |31.0         |52.0        
|3            |51.029       |11           |128.0        |20.0         |65.0        
|3            |61.029       |11           |116.0        |20.0         |65.0        
|3            |68.1         |19           |116.0        |15.0         |60.0        
|3            |78.1         |19           |99.0         |15.0         |60.0        
|3            |86.163       |47           |99.0         |8.0          |56.0        
|3            |96.163       |47           |72.0         |8.0          |56.0        
|3            |108.328      |49           |72.0         |6.0          |68.0        
|3            |118.328      |49           |42.0         |6.0          |68.0        
|3            |127.273      |36           |42.0         |2.0          |60.0        
|3            |137.273      |36           |37.0         |2.0          |60.0        
|3            |149.273      |46           |37.0         |2.0          |48.0        
|3            |159.273      |46           |36.0         |2.0          |48.0        
|3            |192.0        |48           |36.0         |13.0         |52.0        
|3            |202.0        |48           |0.0          |13.0         |52.0        
|3            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |103.0        |35.0         |35.0        
|5            |8.0          |28           |103.0        |41.0         |37.0        
|5            |18.0         |28           |87.0         |41.0         |37.0        
|5            |38.0         |12           |87.0         |50.0         |35.0        
|5            |48.0         |12           |68.0         |50.0         |35.0        
|5            |63.652       |29           |68.0         |64.0         |42.0        
|5            |73.652       |29           |59.0         |64.0         |42.0        
|5            |100.0        |34           |59.0         |65.0         |55.0        
|5            |110.0        |34           |45.0         |65.0         |55.0        
|5            |120.198      |35           |45.0         |63.0         |65.0        
|5            |130.198      |35           |37.0         |63.0         |65.0        
|5            |139.632      |9            |37.0         |55.0         |60.0        
|5            |149.632      |9            |21.0         |55.0         |60.0        
|5            |157.878      |33           |21.0         |53.0         |52.0        
|5            |167.878      |33           |10.0         |53.0         |52.0        
|5            |201.0        |1            |10.0         |41.0         |49.0        
|5            |211.0        |1            |0.0          |41.0         |49.0        
|5            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |122.0        |35.0         |35.0        
|7            |37.0         |21           |122.0        |45.0         |20.0        
|7            |47.0         |21           |111.0        |45.0         |20.0        
|7            |59.0         |22           |111.0        |45.0         |10.0        
|7            |69.0         |22           |93.0         |45.0         |10.0        
|7            |73.243       |41           |93.0         |42.0         |7.0         
|7            |83.243       |41           |88.0         |42.0         |7.0         
|7            |96.396       |23           |88.0         |55.0         |5.0         
|7            |106.396      |23           |59.0         |55.0         |5.0         
|7            |125.566      |39           |59.0         |60.0         |12.0        
|7            |135.566      |39           |28.0         |60.0         |12.0        
|7            |145.0        |4            |28.0         |55.0         |20.0        
|7            |155.0        |4            |9.0          |55.0         |20.0        
|7            |165.0        |25           |9.0          |65.0         |20.0        
|7            |175.0        |25           |3.0          |65.0         |20.0        
|7            |190.0        |24           |3.0          |65.0         |35.0        
|7            |200.0        |24           |0.0          |65.0         |35.0        
|7            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|10           |0.0          |0            |107.0        |35.0         |35.0        
|10           |20.616       |5            |107.0        |15.0         |30.0        
|10           |30.616       |5            |81.0         |15.0         |30.0        
|10           |54.0         |16           |81.0         |10.0         |20.0        
|10           |64.0         |16           |62.0         |10.0         |20.0        
|10           |70.083       |44           |62.0         |11.0         |14.0        
|10           |80.083       |44           |44.0         |11.0         |14.0        
|10           |90.899       |38           |44.0         |5.0          |5.0         
|10           |100.899      |38           |28.0         |5.0          |5.0         
|10           |137.0        |14           |28.0         |15.0         |10.0        
|10           |147.0        |14           |8.0          |15.0         |10.0        
|10           |158.18       |37           |8.0          |20.0         |20.0        
|10           |168.18       |37           |0.0          |20.0         |20.0        
|10           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |85.0         |35.0         |35.0        
|18           |5.0          |27           |85.0         |35.0         |40.0        
|18           |15.0         |27           |69.0         |35.0         |40.0        
|18           |35.616       |30           |69.0         |40.0         |60.0        
|18           |45.616       |30           |48.0         |40.0         |60.0        
|18           |114.934      |20           |48.0         |45.0         |65.0        
|18           |124.934      |20           |39.0         |45.0         |65.0        
|18           |135.704      |32           |39.0         |35.0         |69.0        
|18           |145.704      |32           |16.0         |35.0         |69.0        
|18           |156.0        |10           |16.0         |30.0         |60.0        
|18           |166.0        |10           |0.0          |30.0         |60.0        
|18           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|19           |0.0          |0            |59.0         |35.0         |35.0        
|19           |55.286       |40           |59.0         |40.0         |25.0        
|19           |65.286       |40           |50.0         |40.0         |25.0        
|19           |74.72        |2            |50.0         |35.0         |17.0        
|19           |84.72        |2            |43.0         |35.0         |17.0        
|19           |97.72        |15           |43.0         |30.0         |5.0         
|19           |107.72       |15           |35.0         |30.0         |5.0         
|19           |115.0        |43           |35.0         |23.0         |3.0         
|19           |125.0        |43           |28.0         |23.0         |3.0         
|19           |134.055      |42           |28.0         |24.0         |12.0        
|19           |144.055      |42           |23.0         |24.0         |12.0        
|19           |208.0        |13           |23.0         |30.0         |25.0        
|19           |218.0        |13           |0.0          |30.0         |25.0        
|19           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
