C206_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 700.0
cost per distance: 1
time per distance: 1
====================================================================================
feasible: True
solver runtime: 7.277661085128784
objective function value: 215.54256527689378
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|8            |0.0          |0            |370.0        |40.0         |50.0        
|8            |10.0         |20           |370.0        |30.0         |50.0        
|8            |100.0        |20           |360.0        |30.0         |50.0        
|8            |274.394      |22           |360.0        |28.0         |52.0        
|8            |364.394      |22           |340.0        |28.0         |52.0        
|8            |368.0        |24           |340.0        |25.0         |50.0        
|8            |458.0        |24           |330.0        |25.0         |50.0        
|8            |822.0        |6            |330.0        |16.0         |42.0        
|8            |912.0        |6            |310.0        |16.0         |42.0        
|8            |1519.0       |23           |310.0        |14.0         |66.0        
|8            |1609.0       |23           |300.0        |14.0         |66.0        
|8            |1995.191     |18           |300.0        |15.0         |75.0        
|8            |2085.191     |18           |280.0        |15.0         |75.0        
|8            |2090.191     |19           |280.0        |15.0         |80.0        
|8            |2180.191     |19           |270.0        |15.0         |80.0        
|8            |2187.262     |16           |270.0        |20.0         |85.0        
|8            |2277.262     |16           |230.0        |20.0         |85.0        
|8            |2279.262     |14           |230.0        |22.0         |85.0        
|8            |2369.262     |14           |220.0        |22.0         |85.0        
|8            |2372.262     |12           |220.0        |25.0         |85.0        
|8            |2462.262     |12           |200.0        |25.0         |85.0        
|8            |2469.333     |15           |200.0        |20.0         |80.0        
|8            |2559.333     |15           |160.0        |20.0         |80.0        
|8            |2564.718     |17           |160.0        |18.0         |75.0        
|8            |2654.718     |17           |140.0        |18.0         |75.0        
|8            |2658.718     |13           |140.0        |22.0         |75.0        
|8            |2748.718     |13           |110.0        |22.0         |75.0        
|8            |2757.718     |25           |110.0        |22.0         |66.0        
|8            |2847.718     |25           |70.0         |22.0         |66.0        
|8            |2854.929     |9            |70.0         |28.0         |70.0        
|8            |2944.929     |9            |60.0         |28.0         |70.0        
|8            |2952.0       |11           |60.0         |35.0         |69.0        
|8            |3042.0       |11           |50.0         |35.0         |69.0        
|8            |3045.0       |10           |50.0         |35.0         |66.0        
|8            |3135.0       |10           |40.0         |35.0         |66.0        
|8            |3192.343     |8            |40.0         |34.0         |60.0        
|8            |3282.343     |8            |20.0         |34.0         |60.0        
|8            |3288.0       |21           |20.0         |30.0         |56.0        
|8            |3378.0       |21           |0.0          |30.0         |56.0        
|8            |3389.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|18           |0.0          |0            |90.0         |40.0         |50.0        
|18           |15.133       |5            |90.0         |42.0         |65.0        
|18           |105.133      |5            |80.0         |42.0         |65.0        
|18           |469.398      |2            |80.0         |45.0         |70.0        
|18           |559.398      |2            |50.0         |45.0         |70.0        
|18           |568.0        |1            |50.0         |52.0         |75.0        
|18           |658.0        |1            |40.0         |52.0         |75.0        
|18           |966.271      |7            |40.0         |58.0         |70.0        
|18           |1056.271     |7            |20.0         |58.0         |70.0        
|18           |1060.394     |3            |20.0         |62.0         |69.0        
|18           |1150.394     |3            |10.0         |62.0         |69.0        
|18           |1527.0       |4            |10.0         |60.0         |66.0        
|18           |1617.0       |4            |0.0          |60.0         |66.0        
|18           |3389.662     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
