R102_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.058349132538
objective function value: 911.4425816655938
MIP gap: 0.17183068290365477
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |84.0         |35.0         |35.0        
|0            |32.016       |14           |84.0         |15.0         |10.0        
|0            |42.016       |14           |64.0         |15.0         |10.0        
|0            |69.0         |44           |64.0         |11.0         |14.0        
|0            |79.0         |44           |46.0         |11.0         |14.0        
|0            |93.0         |38           |46.0         |5.0          |5.0         
|0            |103.0        |38           |30.0         |5.0          |5.0         
|0            |132.0        |43           |30.0         |23.0         |3.0         
|0            |142.0        |43           |23.0         |23.0         |3.0         
|0            |169.0        |13           |23.0         |30.0         |25.0        
|0            |179.0        |13           |0.0          |30.0         |25.0        
|0            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |70.0         |35.0         |35.0        
|1            |41.4         |36           |70.0         |2.0          |60.0        
|1            |51.4         |36           |65.0         |2.0          |60.0        
|1            |58.612       |47           |65.0         |8.0          |56.0        
|1            |68.612       |47           |38.0         |8.0          |56.0        
|1            |105.0        |8            |38.0         |10.0         |43.0        
|1            |115.0        |8            |29.0         |10.0         |43.0        
|1            |127.0        |46           |29.0         |2.0          |48.0        
|1            |137.0        |46           |28.0         |2.0          |48.0        
|1            |167.0        |17           |28.0         |5.0          |30.0        
|1            |177.0        |17           |26.0         |5.0          |30.0        
|1            |199.0        |5            |26.0         |15.0         |30.0        
|1            |209.0        |5            |0.0          |15.0         |30.0        
|1            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |38.0         |35.0         |35.0        
|2            |32.0         |45           |38.0         |6.0          |38.0        
|2            |42.0         |45           |22.0         |6.0          |38.0        
|2            |75.0         |16           |22.0         |10.0         |20.0        
|2            |85.0         |16           |3.0          |10.0         |20.0        
|2            |109.0        |6            |3.0          |25.0         |30.0        
|2            |119.0        |6            |0.0          |25.0         |30.0        
|2            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |131.0        |35.0         |35.0        
|3            |27.0         |21           |131.0        |45.0         |20.0        
|3            |37.0         |21           |120.0        |45.0         |20.0        
|3            |54.0         |39           |120.0        |60.0         |12.0        
|3            |64.0         |39           |89.0         |60.0         |12.0        
|3            |72.602       |23           |89.0         |55.0         |5.0         
|3            |82.602       |23           |60.0         |55.0         |5.0         
|3            |97.0         |22           |60.0         |45.0         |10.0        
|3            |107.0        |22           |42.0         |45.0         |10.0        
|3            |149.0        |4            |42.0         |55.0         |20.0        
|3            |159.0        |4            |23.0         |55.0         |20.0        
|3            |172.0        |25           |23.0         |65.0         |20.0        
|3            |182.0        |25           |17.0         |65.0         |20.0        
|3            |208.0        |26           |17.0         |45.0         |30.0        
|3            |218.0        |26           |0.0          |45.0         |30.0        
|3            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|5            |0.0          |0            |33.0         |35.0         |35.0        
|5            |22.056       |37           |33.0         |20.0         |20.0        
|5            |32.056       |37           |25.0         |20.0         |20.0        
|5            |41.0         |42           |25.0         |24.0         |12.0        
|5            |51.0         |42           |20.0         |24.0         |12.0        
|5            |71.0         |15           |20.0         |30.0         |5.0         
|5            |81.0         |15           |12.0         |30.0         |5.0         
|5            |97.0         |41           |12.0         |42.0         |7.0         
|5            |107.0        |41           |7.0          |42.0         |7.0         
|5            |119.207      |2            |7.0          |35.0         |17.0        
|5            |129.207      |2            |0.0          |35.0         |17.0        
|5            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|7            |0.0          |0            |55.0         |35.0         |35.0        
|7            |91.639       |18           |55.0         |20.0         |40.0        
|7            |101.639      |18           |43.0         |20.0         |40.0        
|7            |124.0        |10           |43.0         |30.0         |60.0        
|7            |134.0        |10           |27.0         |30.0         |60.0        
|7            |202.0        |31           |27.0         |31.0         |52.0        
|7            |212.0        |31           |0.0          |31.0         |52.0        
|7            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|9            |0.0          |0            |9.0          |35.0         |35.0        
|9            |85.0         |40           |9.0          |40.0         |25.0        
|9            |95.0         |40           |0.0          |40.0         |25.0        
|9            |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|11           |0.0          |0            |100.0        |35.0         |35.0        
|11           |68.887       |11           |100.0        |20.0         |65.0        
|11           |78.887       |11           |88.0         |20.0         |65.0        
|11           |85.958       |19           |88.0         |15.0         |60.0        
|11           |95.958       |19           |71.0         |15.0         |60.0        
|11           |108.0        |49           |71.0         |6.0          |68.0        
|11           |118.0        |49           |41.0         |6.0          |68.0        
|11           |135.464      |48           |41.0         |13.0         |52.0        
|11           |145.464      |48           |5.0          |13.0         |52.0        
|11           |152.744      |7            |5.0          |20.0         |50.0        
|11           |162.744      |7            |0.0          |20.0         |50.0        
|11           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|12           |0.0          |0            |75.0         |35.0         |35.0        
|12           |29.19        |50           |75.0         |47.0         |47.0        
|12           |39.19        |50           |62.0         |47.0         |47.0        
|12           |47.0         |33           |62.0         |53.0         |52.0        
|12           |57.0         |33           |51.0         |53.0         |52.0        
|12           |104.82       |9            |51.0         |55.0         |60.0        
|12           |114.82       |9            |35.0         |55.0         |60.0        
|12           |143.0        |35           |35.0         |63.0         |65.0        
|12           |153.0        |35           |27.0         |63.0         |65.0        
|12           |163.198      |34           |27.0         |65.0         |55.0        
|12           |173.198      |34           |13.0         |65.0         |55.0        
|12           |197.0        |3            |13.0         |55.0         |45.0        
|12           |207.0        |3            |0.0          |55.0         |45.0        
|12           |230.0        |0            |0.0          |35.0         |35.0        
------------------------------------------------------------------------------------
|20           |0.0          |0            |79.0         |35.0         |35.0        
|20           |37.0         |27           |79.0         |35.0         |40.0        
|20           |47.0         |27           |63.0         |35.0         |40.0        
|20           |59.955       |1            |63.0         |41.0         |49.0        
