C107_050
====================================================================================
customer quantity: 50
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasibile: True
solver runtime: 1.1367590427398682
objective function value: 363.24680041159104
MIP gap: 0.0
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|0            |0.0          |0            |160.0        |40.0         |50.0        
|0            |15.133       |5            |160.0        |42.0         |65.0        
|0            |105.133      |5            |150.0        |42.0         |65.0        
|0            |195.168      |3            |150.0        |42.0         |66.0        
|0            |285.168      |3            |140.0        |42.0         |66.0        
|0            |287.168      |7            |140.0        |40.0         |66.0        
|0            |377.168      |7            |120.0        |40.0         |66.0        
|0            |379.996      |8            |120.0        |38.0         |68.0        
|0            |469.996      |8            |100.0        |38.0         |68.0        
|0            |473.602      |10           |100.0        |35.0         |66.0        
|0            |563.602      |10           |90.0         |35.0         |66.0        
|0            |566.602      |11           |90.0         |35.0         |69.0        
|0            |656.602      |11           |80.0         |35.0         |69.0        
|0            |659.764      |9            |80.0         |38.0         |70.0        
|0            |749.764      |9            |70.0         |38.0         |70.0        
|0            |752.0        |6            |70.0         |40.0         |69.0        
|0            |842.0        |6            |50.0         |40.0         |69.0        
|0            |844.394      |4            |50.0         |42.0         |68.0        
|0            |934.394      |4            |40.0         |42.0         |68.0        
|0            |938.0        |2            |40.0         |45.0         |70.0        
|0            |1028.0       |2            |10.0         |45.0         |70.0        
|0            |1030.0       |1            |10.0         |45.0         |68.0        
|0            |1120.0       |1            |0.0          |45.0         |68.0        
|0            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|1            |0.0          |0            |170.0        |40.0         |50.0        
|1            |10.0         |20           |170.0        |30.0         |50.0        
|1            |100.0        |20           |160.0        |30.0         |50.0        
|1            |105.0        |24           |160.0        |25.0         |50.0        
|1            |195.0        |24           |150.0        |25.0         |50.0        
|1            |197.0        |25           |150.0        |25.0         |52.0        
|1            |287.0        |25           |110.0        |25.0         |52.0        
|1            |378.394      |27           |110.0        |23.0         |52.0        
|1            |468.394      |27           |100.0        |23.0         |52.0        
|1            |472.0        |29           |100.0        |20.0         |50.0        
|1            |562.0        |29           |90.0         |20.0         |50.0        
|1            |567.0        |30           |90.0         |20.0         |55.0        
|1            |657.0        |30           |80.0         |20.0         |55.0        
|1            |660.0        |28           |80.0         |23.0         |55.0        
|1            |750.0        |28           |60.0         |23.0         |55.0        
|1            |752.0        |26           |60.0         |25.0         |55.0        
|1            |842.0        |26           |50.0         |25.0         |55.0        
|1            |845.0        |23           |50.0         |28.0         |55.0        
|1            |935.0        |23           |40.0         |28.0         |55.0        
|1            |938.0        |22           |40.0         |28.0         |52.0        
|1            |1028.0       |22           |20.0         |28.0         |52.0        
|1            |1030.0       |21           |20.0         |30.0         |52.0        
|1            |1120.0       |21           |0.0          |30.0         |52.0        
|1            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|2            |0.0          |0            |200.0        |40.0         |50.0        
|2            |31.623       |32           |200.0        |10.0         |40.0        
|2            |121.623      |32           |170.0        |10.0         |40.0        
|2            |123.623      |33           |170.0        |8.0          |40.0        
|2            |213.623      |33           |130.0        |8.0          |40.0        
|2            |308.169      |31           |130.0        |10.0         |35.0        
|2            |398.169      |31           |110.0        |10.0         |35.0        
|2            |403.169      |35           |110.0        |5.0          |35.0        
|2            |493.169      |35           |100.0        |5.0          |35.0        
|2            |499.0        |37           |100.0        |2.0          |40.0        
|2            |589.0        |37           |80.0         |2.0          |40.0        
|2            |591.0        |38           |80.0         |0.0          |40.0        
|2            |681.0        |38           |50.0         |0.0          |40.0        
|2            |686.0        |39           |50.0         |0.0          |45.0        
|2            |776.0        |39           |30.0         |0.0          |45.0        
|2            |781.0        |36           |30.0         |5.0          |45.0        
|2            |871.0        |36           |20.0         |5.0          |45.0        
|2            |874.0        |34           |20.0         |8.0          |45.0        
|2            |964.0        |34           |0.0          |8.0          |45.0        
|2            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|3            |0.0          |0            |140.0        |40.0         |50.0        
|3            |16.553       |43           |140.0        |33.0         |35.0        
|3            |106.553      |43           |130.0        |33.0         |35.0        
|3            |109.553      |42           |130.0        |33.0         |32.0        
|3            |199.553      |42           |110.0        |33.0         |32.0        
|3            |291.0        |41           |110.0        |35.0         |32.0        
|3            |381.0        |41           |100.0        |35.0         |32.0        
|3            |383.0        |40           |100.0        |35.0         |30.0        
|3            |473.0        |40           |90.0         |35.0         |30.0        
|3            |476.0        |44           |90.0         |32.0         |30.0        
|3            |566.0        |44           |80.0         |32.0         |30.0        
|3            |568.828      |46           |80.0         |30.0         |32.0        
|3            |658.828      |46           |50.0         |30.0         |32.0        
|3            |660.828      |45           |50.0         |30.0         |30.0        
|3            |750.828      |45           |40.0         |30.0         |30.0        
|3            |752.828      |48           |40.0         |28.0         |30.0        
|3            |842.828      |48           |30.0         |28.0         |30.0        
|3            |845.657      |50           |30.0         |26.0         |32.0        
|3            |935.657      |50           |20.0         |26.0         |32.0        
|3            |1035.0       |49           |20.0         |28.0         |35.0        
|3            |1125.0       |49           |10.0         |28.0         |35.0        
|3            |1127.0       |47           |10.0         |30.0         |35.0        
|3            |1217.0       |47           |0.0          |30.0         |35.0        
|3            |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|24           |0.0          |0            |190.0        |40.0         |50.0        
|24           |30.806       |13           |190.0        |22.0         |75.0        
|24           |120.806      |13           |160.0        |22.0         |75.0        
|24           |124.806      |17           |160.0        |18.0         |75.0        
|24           |214.806      |17           |140.0        |18.0         |75.0        
|24           |217.806      |18           |140.0        |15.0         |75.0        
|24           |307.806      |18           |120.0        |15.0         |75.0        
|24           |312.806      |19           |120.0        |15.0         |80.0        
|24           |402.806      |19           |110.0        |15.0         |80.0        
|24           |444.85       |15           |110.0        |20.0         |80.0        
|24           |534.85       |15           |70.0         |20.0         |80.0        
|24           |539.85       |16           |70.0         |20.0         |85.0        
|24           |629.85       |16           |30.0         |20.0         |85.0        
|24           |631.85       |14           |30.0         |22.0         |85.0        
|24           |721.85       |14           |20.0         |22.0         |85.0        
|24           |724.85       |12           |20.0         |25.0         |85.0        
|24           |814.85       |12           |0.0          |25.0         |85.0        
|24           |1235.028     |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
