RC104_025
====================================================================================
customer quantity: 25
vehicle quantity: 25
vehicle capacity: 200.0
cost per distance: 1.0
time per distance: 1.0
====================================================================================
feasible: True
solver runtime: 3600.0182950496674
objective function value: 307.1390025908645
MIP gap: 0.5631577817450345
====================================================================================
|vehicle no.  |time         |node no.     |cargo        |X            |Y           
------------------------------------------------------------------------------------
|7            |0.0          |0            |180.0        |40.0         |50.0        
|7            |35.057       |20           |180.0        |42.0         |15.0        
|7            |45.057       |20           |170.0        |42.0         |15.0        
|7            |50.057       |19           |170.0        |42.0         |10.0        
|7            |60.057       |19           |130.0        |42.0         |10.0        
|7            |65.442       |18           |130.0        |44.0         |5.0         
|7            |75.442       |18           |110.0        |44.0         |5.0         
|7            |83.0         |21           |110.0        |40.0         |5.0         
|7            |93.0         |21           |100.0        |40.0         |5.0         
|7            |95.0         |23           |100.0        |38.0         |5.0         
|7            |105.0        |23           |70.0         |38.0         |5.0         
|7            |154.0        |25           |70.0         |35.0         |5.0         
|7            |164.0        |25           |50.0         |35.0         |5.0         
|7            |174.44       |24           |50.0         |38.0         |15.0        
|7            |184.44       |24           |40.0         |38.0         |15.0        
|7            |195.0        |22           |40.0         |40.0         |15.0        
|7            |205.0        |22           |0.0          |40.0         |15.0        
|7            |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|17           |0.0          |0            |170.0        |40.0         |50.0        
|17           |30.806       |2            |170.0        |22.0         |75.0        
|17           |40.806       |2            |140.0        |22.0         |75.0        
|17           |44.806       |6            |140.0        |18.0         |75.0        
|17           |54.806       |6            |120.0        |18.0         |75.0        
|17           |106.0        |7            |120.0        |15.0         |75.0        
|17           |116.0        |7            |100.0        |15.0         |75.0        
|17           |121.0        |8            |100.0        |15.0         |80.0        
|17           |131.0        |8            |90.0         |15.0         |80.0        
|17           |141.0        |4            |90.0         |20.0         |80.0        
|17           |151.0        |4            |50.0         |20.0         |80.0        
|17           |156.0        |5            |50.0         |20.0         |85.0        
|17           |166.0        |5            |30.0         |20.0         |85.0        
|17           |178.0        |3            |30.0         |22.0         |85.0        
|17           |188.0        |3            |20.0         |22.0         |85.0        
|17           |191.0        |1            |20.0         |25.0         |85.0        
|17           |201.0        |1            |0.0          |25.0         |85.0        
|17           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
|21           |0.0          |0            |190.0        |40.0         |50.0        
|21           |47.0         |10           |190.0        |10.0         |40.0        
|21           |57.0         |10           |160.0        |10.0         |40.0        
|21           |59.0         |11           |160.0        |8.0          |40.0        
|21           |69.0         |11           |120.0        |8.0          |40.0        
|21           |87.82        |15           |120.0        |2.0          |40.0        
|21           |97.82        |15           |100.0        |2.0          |40.0        
|21           |99.82        |16           |100.0        |0.0          |40.0        
|21           |109.82       |16           |80.0         |0.0          |40.0        
|21           |121.0        |9            |80.0         |10.0         |35.0        
|21           |131.0        |9            |60.0         |10.0         |35.0        
|21           |142.0        |13           |60.0         |5.0          |35.0        
|21           |152.0        |13           |50.0         |5.0          |35.0        
|21           |163.18       |17           |50.0         |0.0          |45.0        
|21           |173.18       |17           |30.0         |0.0          |45.0        
|21           |184.0        |14           |30.0         |5.0          |45.0        
|21           |194.0        |14           |20.0         |5.0          |45.0        
|21           |197.0        |12           |20.0         |8.0          |45.0        
|21           |207.0        |12           |0.0          |8.0          |45.0        
|21           |240.0        |0            |0.0          |40.0         |50.0        
------------------------------------------------------------------------------------
